op_type,district,street,rooms,area,floor,total_floors,house_seria,house_type,condition,price,lat,lon
For rent,centrs,Maskavas 261,1,19.0,2,5,Renov.,Brick,All amenities,260.0,56.8597884,24.3083417
For sale,Purvciems,Ieriķu 58,1,39.0,2,9,Specpr.,Brick-Panel,All amenities,37500.0,56.9655674,24.183004313625375
For sale,centrs,Miera 80,2,50.0,2,6,Specpr.,Brick,All amenities,85000.0,56.9665763,24.1337504
For sale,Imanta,Anniņmuižas bulvāris 38,2,64.0,6,18,Jaun.,Brick-Panel,All amenities,89500.0,56.96112105,24.018216795250048
For sale,centrs,Pulkv. Brieža 9 k. 1,3,80.0,2,7,Jaun.,Masonry,All amenities,158000.0,NaN,NaN
For sale,centrs,Birznieka-Upīša 18,3,113.0,1,6,Renov.,Masonry,All amenities,195000.0,56.9491053,24.12815679383747
For rent,centrs,Tomsona 25,2,41.0,3,5,Hrušč.,Brick,All amenities,400.0,56.9659839,24.1258447
For sale,centrs,Pulkv. Brieža 35,1,37.0,4,7,Jaun.,Masonry,All amenities,84000.0,NaN,NaN
For sale,Čiekurkalns,Čiekurkalna 2. šķ l. 6,1,41.0,2,3,Jaun.,Brick-Panel,All amenities,58500.0,NaN,NaN
For sale,Teika,Burtnieku 36a,3,80.0,4,5,Jaun.,Panel-Brick,All amenities,119000.0,56.9670442,24.1820249
For sale,Maskavas priekšpilsēta,Ludzas 36,2,42.0,4,6,P. kara,Masonry,Partial amenities,27900.0,56.94060665000001,24.14463560804588
For rent,centrs,Asara 20,1,30.0,6,6,P. kara,Masonry,All amenities,230.0,56.95619535,24.151937814202274
For sale,Āgenskalns,Liepājas 60,2,47.0,2,2,Renov.,Wood,All amenities,75200.0,56.9292821,24.0641891
For rent,centrs,Sadovņikova 25,2,59.0,6,6,Jaun.,Panel-Brick,All amenities,500.0,56.9408555,24.1364923
For sale,Imanta,Zentenes 18,3,62.0,3,9,602.,Panel,All amenities,51000.0,56.9618626,24.003491021455982
For sale,Purvciems,Ieriķu 25,2,57.0,4,5,103.,Brick-Panel,All amenities,65000.0,56.96621605,24.175156272290796
For sale,Bolderāja,Velkoņu 2,2,54.0,2,5,103.,Brick,All amenities,45500.0,57.033018150000004,24.03862623156289
For rent,centrs,Zaļā 7,2,36.0,3,3,P. kara,Masonry,All amenities,500.0,56.9589017,24.1144608
For sale,centrs,Vīlandes 16,3,90.0,2,6,Renov.,Masonry,All amenities,258000.0,56.9613741,24.1021747
For rent,Klīversala,Raņķa d. 7,2,42.0,1,5,Hrušč.,Brick,All amenities,300.0,56.949229,24.0779393
For rent,centrs,Teātra 4,2,64.0,4,5,Jaun.,Brick-Panel,All amenities,850.0,56.9482564,24.111642530517926
For sale,centrs,Barona 25,4,99.0,6,6,P. kara,Masonry,All amenities,95000.0,56.9527504,24.124026
For rent,centrs,Matīsa 85,2,46.0,4,5,P. kara,Masonry,All amenities,490.0,56.9526541,24.1433157
For rent,Bolderāja,Gaigalas 23a,3,65.0,2,5,LT proj.,Brick-Panel,All amenities,330.0,57.028058849999994,24.049999413802976
For rent,Maskavas priekšpilsēta,Maskavas 146,1,27.0,4,4,Renov.,Brick-Panel,All amenities,280.0,56.8597884,24.3083417
For rent,centrs,Čaka 132,1,36.0,1,9,P. kara,Masonry,All amenities,350.0,56.9615696,24.1466121
For rent,Maskavas priekšpilsēta,Maskavas 146,1,22.0,2,4,Renov.,Brick-Panel,All amenities,250.0,56.8597884,24.3083417
For sale,centrs,Stabu 6,3,70.0,5,6,P. kara,Brick,All amenities,138000.0,56.9591749,24.1222544
For sale,Čiekurkalns,Rusova 7,2,37.0,2,5,Jaun.,Masonry,All amenities,71000.0,56.988825500000004,24.169165958402356
For sale,Čiekurkalns,Rusova 7,2,38.0,1,5,Jaun.,Masonry,All amenities,76000.0,56.988825500000004,24.169165958402356
For sale,Pļavnieki,Jasmuižas 1,3,102.0,6,12,Specpr.,Brick,All amenities,160000.0,56.9375255,24.2061416
For rent,centrs,Jeruzalemes 10,3,130.0,6,7,Jaun.,Masonry,All amenities,1300.0,56.9578148,24.1142082
For rent,centrs,Baznīcas 18a,3,85.0,5,6,Jaun.,Brick-Panel,All amenities,100.0,56.9572968,24.12080675571466
For rent,centrs,Republikas laukums 3,3,106.0,3,8,Jaun.,Masonry,All amenities,1200.0,56.955252200000004,24.0999991251943
For sale,Vecrīga,Jēkaba 26/28,4,123.0,3,5,P. kara,Masonry,All amenities,272600.0,56.952698,24.1051471
For rent,centrs,Stabu 92,3,103.0,3,6,Renov.,Masonry,All amenities,690.0,56.949910599999995,24.140799238732388
For rent,Šampēteris-Pleskodāle,Lielirbes 11,3,131.0,24,25,Jaun.,Masonry,All amenities,1400.0,56.9340645,24.0436381
For rent,centrs,Bruņinieku 60,2,50.0,5,6,P. kara,Brick,All amenities,480.0,56.953316,24.1370407
For sale,Ķengarags,Aglonas 16,3,61.0,5,5,LT proj.,Panel,All amenities,59500.0,56.9101647,24.186553271535615
For rent,Āgenskalns,Tukuma 1,2,71.0,1,2,P. kara,Wood,All amenities,500.0,56.93300455,24.070433899999998
For rent,centrs,Avotu 59,3,115.0,4,4,P. kara,Brick,All amenities,600.0,56.952758,24.1420564
For sale,Ķengarags,Prūšu 4,2,43.0,2,5,Jaun.,Panel,All amenities,53550.0,56.914674700000006,24.18150793464188
For rent,Āgenskalns,Vīlipa 12,2,68.0,5,9,Jaun.,Panel-Brick,All amenities,550.0,56.94825305,24.055328563544386
For sale,Sarkandaugava,Sarkandaugavas 26,1,29.0,3,5,Hrušč.,Brick,All amenities,23000.0,57.0021488,24.1248028
For sale,Mežciems,Biķernieku 160,3,77.0,3,5,Jaun.,Panel-Brick,All amenities,134000.0,56.9569585,24.2536804
For sale,Imanta,Kurzemes pr. 68,2,39.0,3,5,LT proj.,Panel,All amenities,34900.0,56.9567829,24.0344957
For rent,centrs,Barona 76,3,58.0,5,6,Renov.,Masonry,All amenities,680.0,56.95643795,24.132572982155622
For rent,centrs,Čaka 86,3,61.0,2,3,P. kara,Masonry,All amenities,340.0,56.9569156,24.1378861
For rent,Iļģuciems,Stūres 2,1,18.0,3,5,M. ģim.,Brick,All amenities,130.0,56.9692203,24.069493731814187
For sale,centrs,Ausekļa 2,3,67.0,5,5,P. kara,Masonry,All amenities,180000.0,56.959715700000004,24.100350262368465
For rent,Bolderāja,Lielā 25,3,64.0,2,2,Priv. m.,Wood,All amenities,290.0,57.036530150000004,24.041591700000005
For rent,Teika,Struktoru 4,1,32.0,5,5,Specpr.,Brick-Panel,All amenities,225.0,56.9736867,24.172150058347732
For rent,centrs,Blaumaņa 36,5,140.0,5,5,P. kara,Masonry,All amenities,290.0,56.95172905,24.125814894424444
For rent,centrs,Klusā 20,1,30.0,3,9,Jaun.,Panel,All amenities,30.0,56.97650505,24.146495835700925
For sale,Vecmīlgrāvis,Meldru 4,2,45.0,3,5,Hrušč.,Brick,All amenities,35000.0,57.0278589,24.1029177
For sale,Zolitūde,Irlavas 2,1,39.0,2,3,Specpr.,Masonry,All amenities,38700.0,56.9368446,24.04000326756055
For rent,centrs,Riepnieku 2,4,104.0,2,5,Staļina,Brick,All amenities,680.0,56.9447289,24.124212
For rent,centrs,Visvalža 7,3,83.0,1,5,Staļina,Masonry,All amenities,660.0,56.94794924999999,24.130445768230413
For sale,Ziepniekkalns,Valdeķu 62,3,62.0,4,9,602.,Panel,All amenities,60000.0,56.90102635,24.09399411279032
For rent,Āgenskalns,Liepājas 34,4,94.0,3,4,Jaun.,Panel,All amenities,800.0,56.931394600000004,24.070627124121195
For sale,Bolderāja,Silikātu 1 k-2,2,34.0,4,4,Hrušč.,Brick-Panel,All amenities,24000.0,NaN,NaN
For rent,Purvciems,Stirnu 13a,2,46.0,1,6,Jaun.,Panel,All amenities,35.0,56.95534335,24.17919806381783
For sale,centrs,Valdemāra 57,4,94.0,3,7,P. kara,Masonry,All amenities,210000.0,56.960378,24.1197764
For sale,Jugla,Murjāņu 36,2,47.0,2,5,Hrušč.,Brick,All amenities,37500.0,56.97863375,24.247480052995382
For rent,centrs,Stabu 62,5,98.0,2,5,P. kara,Masonry,All amenities,690.0,56.9527501,24.1355324
For sale,Ziepniekkalns,Bātas 3a,3,145.0,3,4,Jaun.,Panel,All amenities,189805.0,56.90785995,24.085734
For rent,Ķengarags,Maskavas 250/11,2,46.0,2,5,LT proj.,Panel,All amenities,250.0,56.94444085,24.112362857005756
For rent,Ziepniekkalns,Bikstu 6,2,46.0,3,6,Jaun.,Brick-Panel,All amenities,450.0,56.908847550000004,24.079437051352325
For rent,Pļavnieki,Zemes 3,2,50.0,3,9,602.,Panel,All amenities,299.0,56.942271,24.19720677785834
For rent,centrs,Avotu 76,1,25.0,2,2,P. kara,Wood,All amenities,230.0,56.9534503,24.1464076
For rent,centrs,Indrānu 8,2,56.0,2,7,Jaun.,Brick-Panel,All amenities,670.0,56.9684979,24.1467035
Buying,Teika,,3,,,,,,,,46.3144754,11.0480288
For sale,Purvciems,Stirnu 53,3,60.0,5,5,LT proj.,Panel,All amenities,42999.0,56.9636426,24.193654765846908
For sale,Jugla,Murjāņu 52,2,47.0,5,5,LT proj.,Panel,All amenities,33500.0,56.9778104,24.251339908996727
For sale,Bolderāja,Lielupes 1/1,3,74.0,1,2,Staļina,Brick,All amenities,45000.0,57.0381797,24.0479802
For sale,Sarkandaugava,Kadiķu 3,1,33.0,2,2,Renov.,Brick,All amenities,29600.0,56.99844075,24.119827591285965
For sale,centrs,Bruņinieku 78,2,50.0,4,4,P. kara,Masonry,All amenities,35000.0,56.95086155,24.14187365174744
For sale,Āgenskalns,Grīna bulv. 9,3,58.0,4,5,Specpr.,Brick,All amenities,64000.0,NaN,NaN
For rent,Jaunciems,Jaunciema g. 167,1,15.0,3,3,Specpr.,Wood,Partial amenities,50.0,57.034118,24.1267927
For sale,Āgenskalns,Ormaņu 27,2,40.0,1,2,P. kara,Wood,Partial amenities,33000.0,56.9393754,24.0705981
For sale,Šķirotava,Gravas 17,3,91.0,1,5,Jaun.,Panel,All amenities,96000.0,56.905150899999995,24.229588797755518
For sale,centrs,M. Matīsa 3,1,21.0,1,5,Staļina,Brick,All amenities,18500.0,56.9437711,24.158132657072883
For rent,Āgenskalns,M. Nometņu 73,2,62.0,2,4,P. kara,Masonry,All amenities,450.0,56.937583450000005,24.05799014238179
For rent,centrs,Rūpniecības 11,3,97.0,4,5,Renov.,Masonry,All amenities,1600.0,56.9608302,24.1030076
For rent,Daugavgrīva,Parādes 28,1,35.0,1,5,Hrušč.,Masonry,All amenities,210.0,57.0382431,24.022467949999992
For sale,Pļavnieki,Tīnūžu 12,4,73.0,3,9,467.,Panel,All amenities,65000.0,56.93399695,24.2075576
For sale,Mežaparks,Hamburgas 16,6,208.0,2,3,Priv. m.,Masonry,All amenities,209000.0,56.9979992,24.1641228
For rent,Pļavnieki,Lubānas 115,1,44.0,5,9,M. ģim.,Panel,All amenities,320.0,56.9332692,24.19880059939075
Buying,Ķengarags,,,,77,7,,,,,46.3144754,11.0480288
Buying,Imanta,,,,77,7,,,,,46.3144754,11.0480288
Buying,Jugla,,,7.0,7,77,,,,,46.3144754,11.0480288
Buying,Vecmīlgrāvis,,,,77,7,,,,,46.3144754,11.0480288
Buying,Sarkandaugava,,,8.0,88,8,,,,,46.3144754,11.0480288
Buying,Pļavnieki,,,,77,7,,,,,46.3144754,11.0480288
For rent,centrs,Deglava 9,2,80.0,6,6,Renov.,Masonry,All amenities,480.0,56.9536673,24.15464802864273
Buying,Vecmīlgrāvis,,,,,,,,,,46.3144754,11.0480288
Buying,Sarkandaugava,,,,,,,,,,46.3144754,11.0480288
Buying,Daugavgrīva,,,,,,,,,,46.3144754,11.0480288
For rent,centrs,Zaubes 4,3,110.0,6,6,P. kara,Masonry,All amenities,800.0,56.96266715,24.1224049
Buying,centrs,,Citi,,,,,,,,46.3144754,11.0480288
For rent,Maskavas priekšpilsēta,Ludzas 17,2,37.0,5,5,P. kara,Brick,All amenities,375.0,56.94079415,24.14174675033731
For sale,Iļģuciems,Vaidelotes 26,1,28.0,3,5,Hrušč.,Brick,All amenities,24000.0,56.966489800000005,24.0486124
For sale,Purvciems,Brantkalna 13,3,79.0,2,9,119.,Panel,All amenities,76000.0,56.94971275,24.194729099999996
For sale,centrs,Dzirnavu 107,2,30.0,1,4,P. kara,Brick,All amenities,65000.0,56.9508474,24.1241128
For sale,Jugla,Salamandras 3,1,44.0,2,7,Specpr.,Brick,All amenities,40000.0,56.9933665,24.2300646
For sale,centrs,Čaka 68,3,59.0,2,6,P. kara,Brick,All amenities,80000.0,56.9555119,24.1352351
For rent,Zolitūde,Ruses 24,3,75.0,4,9,119.,Panel,All amenities,490.0,56.94617195,24.008787249999997
For sale,Āgenskalns,Kuldīgas 32,4,112.0,3,6,Renov.,Masonry,All amenities,145000.0,56.9474705,24.0604076
For rent,Šampēteris-Pleskodāle,Kalnciema 135,2,30.0,2,3,Renov.,Wood,All amenities,350.0,56.935013850000004,24.035287290389718
For sale,centrs,Hospitāļu 22,5,138.0,4,4,P. kara,Masonry,All amenities,168000.0,56.97311445,24.13780801965092
For rent,Imanta,Anniņmuižas bulvāris 38,2,80.0,8,18,Jaun.,Brick-Panel,All amenities,520.0,56.96112105,24.018216795250048
Buying,Iļģuciems,,,,,,,,,,46.3144754,11.0480288
Buying,Ķengarags,,,,,,,,,,46.3144754,11.0480288
Buying,Jugla,,Citi,,,,,,,,46.3144754,11.0480288
Buying,Imanta,,,,,,,,,,46.3144754,11.0480288
Buying,Purvciems,,,,,,,,,,46.3144754,11.0480288
For sale,Vecrīga,M. Smilšu 11,1,18.0,2,4,P. kara,Masonry,All amenities,44500.0,56.95014635,24.109260730515818
For sale,Imanta,Akāciju 2e,3,60.0,7,9,Jaun.,Panel,All amenities,104949.0,56.9518586,24.00494567915533
For sale,Imanta,Akāciju 2d,4,78.0,8,9,Jaun.,Panel,All amenities,133722.0,56.951413200000005,24.00387617537462
For sale,Imanta,Akāciju 2d,2,51.0,6,9,Jaun.,Panel,All amenities,87365.0,56.951413200000005,24.00387617537462
For sale,Imanta,Akāciju 2e,4,78.0,5,9,Jaun.,Panel,All amenities,130203.0,56.9518586,24.00494567915533
For sale,Imanta,Akāciju 2d,4,78.0,6,9,Jaun.,Panel,All amenities,130985.0,56.951413200000005,24.00387617537462
For sale,Imanta,Akāciju 2d,2,45.0,7,9,Jaun.,Panel,All amenities,79502.0,56.951413200000005,24.00387617537462
For sale,Mangaļsala,Traleru 19,1,36.0,5,5,103.,Brick-Panel,All amenities,31000.0,57.0621312,24.0542515
For sale,Ķengarags,Ikšķiles 4,2,45.0,4,5,LT proj.,Panel,All amenities,45000.0,56.90080385,24.20703229999999
For sale,Purvciems,Dzelzavas 71,2,50.0,7,9,467.,Panel,All amenities,43000.0,56.95622285,24.198113695254253
For sale,Purvciems,Dudajeva g. 4,2,50.0,5,5,LT proj.,Panel,All amenities,45000.0,56.9570069,24.1987368
For sale,Pļavnieki,Jasmuižas 1,4,113.0,12,12,Specpr.,Brick,All amenities,109000.0,56.9375255,24.2061416
For sale,Ķengarags,Ķengaraga 8,3,62.0,3,5,Jaun.,Panel-Brick,All amenities,101200.0,56.91588075,24.165777634869848
For sale,Āgenskalns,Slokas 31,4,137.0,1,4,Renov.,Masonry,Partial amenities,259737.0,56.94814375,24.071935578798715
For sale,Āgenskalns,Mārtiņa 8c,4,137.0,1,4,Renov.,Masonry,All amenities,259737.0,56.9483988,24.0722286
For sale,Āgenskalns,Ernestīnes 8,3,91.0,2,3,Jaun.,Masonry,All amenities,145000.0,56.9425629,24.07268567832425
For sale,centrs,Ģertrūdes 99,2,37.0,3,6,P. kara,Masonry,All amenities,45000.0,56.94999685,24.13641390062837
For sale,Ziepniekkalns,Dignājas 1a,3,65.0,2,4,Jaun.,Masonry,All amenities,101693.0,56.9126889,24.1234641
For sale,Čiekurkalns,Skultes 5,2,55.0,3,3,Jaun.,Masonry,All amenities,64000.0,56.984957800000004,24.183133997237576
Buying,Daugavgrīva,,,,,,,,,,46.3144754,11.0480288
For rent,centrs,Strēlnieku 7,3,85.0,2,7,Jaun.,Masonry,All amenities,1150.0,56.9596279,24.1079909
For rent,centrs,Čaka 117,3,69.0,4,6,P. kara,Masonry,All amenities,480.0,56.959087600000004,24.141231764732694
For rent,centrs,Brīvības iela 74,3,100.0,6,6,P. kara,Masonry,All amenities,800.0,56.9579455,24.1244575
For sale,Purvciems,Biķernieku 49,3,55.0,1,5,Hrušč.,Panel-Brick,All amenities,43900.0,56.969779849999995,24.180475776100945
For rent,Zolitūde,Liedes 2,3,89.0,3,4,Jaun.,Panel-Brick,All amenities,580.0,56.9444663,24.02557604617847
Buying,Ziepniekkalns,,,,,,,,,,46.3144754,11.0480288
Buying,Vecmīlgrāvis,,,,,,,,,,46.3144754,11.0480288
Buying,Sarkandaugava,,,,,,,,,,46.3144754,11.0480288
Buying,Purvciems,,,,,,,,,,46.3144754,11.0480288
Buying,Pļavnieki,,,,,,,,All amenities,,46.3144754,11.0480288
Buying,Ķengarags,,,,,,,,,,46.3144754,11.0480288
Buying,Jugla,,,,,,,,,,46.3144754,11.0480288
Buying,Imanta,,,,,,,,,,46.3144754,11.0480288
For rent,Iļģuciems,Garā 18,3,62.0,2,5,LT proj.,Panel-Brick,All amenities,390.0,56.968578550000004,24.055793663821916
For sale,Šampēteris-Pleskodāle,Ventspils 65a,1,37.0,1,3,Renov.,Brick,All amenities,35000.0,56.9355136,24.0425072
For rent,Vecrīga,Vecpilsētas 11,1,35.0,3,3,Renov.,Masonry,All amenities,250.0,56.9461669,24.1124689
For sale,centrs,Dzirnavu 60,2,74.0,4,5,P. kara,Masonry,All amenities,143000.0,56.9544354,24.1200833
For sale,Mežciems,Kaivas 29,3,80.0,2,5,Jaun.,Panel-Brick,All amenities,140000.0,56.9503372,24.244514101560448
For sale,centrs,Avotu 7,4,153.0,5,6,P. kara,Masonry,All amenities,160000.0,56.9509444,24.128357771229048
For sale,centrs,Čaka 63,4,90.0,2,5,P. kara,Masonry,All amenities,116000.0,56.9556401,24.134492606400606
Renting,,,3,,,,,,,,46.3144754,11.0480288
For sale,Čiekurkalns,Čiekurkalna 2. l. 49a,1,30.0,5,5,Jaun.,Masonry,All amenities,43900.0,NaN,NaN
For sale,Ķengarags,Višķu 15,2,48.0,1,5,LT proj.,Panel,All amenities,40000.0,56.90015325,24.211925772526392
For sale,Purvciems,Pūces 51,3,63.0,5,9,602.,Panel,All amenities,68000.0,56.953502150000006,24.192131770328075
For sale,Sarkandaugava,Alekša 11,1,27.1,2,4,P. kara,Masonry,All amenities,18000.0,56.993652850000004,24.12466216854697
For rent,centrs,11. novembra krastm. 35,2,44.0,3,6,Jaun.,Masonry,All amenities,650.0,NaN,NaN
For sale,Imanta,Tālavas g. 13,2,49.0,1,5,LT proj.,Panel,All amenities,46900.0,56.9559247,24.0014761
For sale,Šampēteris-Pleskodāle,Lielirbes 11,3,94.0,10,25,Jaun.,Panel,All amenities,169000.0,56.9340645,24.0436381
For sale,Purvciems,Dzelzavas 13,2,44.0,4,5,Hrušč.,Brick,All amenities,39000.0,56.9636785,24.170616738324554
For rent,centrs,Dzirnavu 102a,6,85.0,2,2,P. kara,Brick,All amenities,290.0,56.94921145,24.124150514240284
For sale,centrs,Eksporta 18,2,38.0,5,3,Hrušč.,Brick,All amenities,49000.0,56.956763,24.0954531
For rent,Āgenskalns,Auces 3,2,48.0,1,3,P. kara,Masonry,All amenities,270.0,56.94292565000001,24.081858387623598
For sale,Pļavnieki,Deglava 122,3,79.0,4,9,119.,Panel,All amenities,71100.0,56.94708265,24.19762763990448
Buying,Imanta,,4,,,,,,,,46.3144754,11.0480288
For sale,centrs,J. Daliņa 8,4,110.0,10,24,Jaun.,Brick-Panel,All amenities,270000.0,NaN,NaN
For rent,Ziepniekkalns,Ozolciema 14,3,77.0,5,9,Specpr.,Panel,All amenities,410.0,56.8989486,24.084389350000002
For rent,Klīversala,Klīveru 1,1,33.0,4,4,P. kara,Masonry,All amenities,324.0,56.943062850000004,24.091277114616958
For rent,centrs,Sadovņikova 39,2,32.0,3,7,Renov.,Masonry,All amenities,330.0,56.9412328,24.1350589
For rent,centrs,Lejas 20,1,33.0,1,2,P. kara,Wood,All amenities,200.0,56.9747442,24.1414585
For sale,Mežaparks,Ezermalas 2a,3,78.0,1,12,Specpr.,Brick,All amenities,80000.0,56.9925421,24.193121253063588
For sale,centrs,Miera 105,4,101.0,6,6,Renov.,Masonry,All amenities,155000.0,56.9665763,24.1337504
For sale,centrs,Miera 5,3,95.0,5,6,Renov.,Masonry,All amenities,133280.0,56.9665763,24.1337504
For sale,Pļavnieki,Salnas 13,1,33.0,4,9,602.,Panel,All amenities,39500.0,56.9426821,24.22608871264758
For sale,centrs,Birznieka-Upīša 10,2,43.0,3,6,Renov.,Masonry,All amenities,98900.0,56.9488745,24.126602744609187
For sale,centrs,Lāčplēša 48,2,58.0,2,6,P. kara,Masonry,All amenities,125000.0,56.9524263,24.1287007
For sale,Voleri,Daugavgrīvas š. 49,2,59.0,1,1,P. kara,Brick,Partial amenities,27000.0,57.0164335,24.0628649
For sale,Imanta,Dubultu 19,2,50.0,5,5,LT proj.,Panel,All amenities,57000.0,56.95623425,24.004329575633633
For rent,centrs,Lāčplēša 52,3,57.0,3,3,P. kara,Brick,All amenities,580.0,56.9520707,24.1293968
For rent,centrs,Tērbatas 93,3,95.0,3,5,P. kara,Masonry,All amenities,800.0,56.96105855,24.136996089997744
For sale,Zasulauks,M. Kuldīgas 4,1,22.0,2,2,P. kara,Wood,Without amenities,6900.0,56.94158095,24.053948728934483
For sale,Iļģuciems,Dzirciema 71,2,54.0,6,9,602.,Panel,All amenities,51000.0,56.96512045,24.05498288933685
For sale,Ķengarags,Maskavas 258,2,48.0,2,5,LT proj.,Panel,All amenities,36500.0,56.8597884,24.3083417
For sale,centrs,Birznieka-Upīša 10,1,23.0,2,6,Renov.,Masonry,All amenities,58905.0,56.9488745,24.126602744609187
For rent,Imanta,Rigondas g. 10,3,63.0,9,9,602.,Panel,All amenities,430.0,56.9648157,24.0190534
For sale,centrs,Brīvības iela 129,2,54.0,4,5,P. kara,Masonry,All amenities,75000.0,56.9640549,24.138750552550718
For sale,Vecmīlgrāvis,Dombrovska 45,3,65.0,5,9,602.,Panel,All amenities,72000.0,57.03471075,24.100380867994417
For rent,Pļavnieki,Rudens 12,1,32.0,8,9,602.,Panel,All amenities,220.0,56.9368143,24.20028074315315
For sale,Jugla,Silciema 15 k-3,2,44.0,4,5,Hrušč.,Panel,All amenities,36400.0,NaN,NaN
For sale,Purvciems,Žagatu 20a,3,62.0,1,9,602.,Brick-Panel,All amenities,55000.0,56.96295835,24.18734441334219
For sale,Teika,Ķeguma 52/2,3,69.0,3,5,103.,Brick-Panel,All amenities,75000.0,56.9627267,24.198875
For sale,centrs,Krasta 25,2,53.0,4,4,P. kara,Masonry,All amenities,35000.0,56.93950425,24.1222563433257
For sale,centrs,Maskavas 131,2,70.0,2,4,Renov.,Masonry,All amenities,79999.0,56.8597884,24.3083417
For sale,centrs,Ģertrūdes 99,2,42.0,3,6,Renov.,Masonry,All amenities,75708.0,56.94999685,24.13641390062837
For sale,centrs,Matīsa 69,2,64.0,2,7,Jaun.,Panel-Brick,All amenities,114900.0,56.9538485,24.1405336
For sale,Purvciems,Ilūkstes 103/2,4,75.0,5,9,467.,Panel,All amenities,78000.0,56.9405867,24.1951866
For rent,centrs,Brīvības iela 52,5,133.0,4,5,P. kara,Brick,All amenities,59.0,56.9556466,24.1205066
For sale,centrs,Katrīnas d. 24,3,84.0,3,3,P. kara,Masonry,All amenities,119800.0,56.9716816,24.1021951
Buying,Vecmīlgrāvis,,2,,,,,,,,46.3144754,11.0480288
For rent,Zolitūde,Liedes 28,2,57.0,3,4,Jaun.,Masonry,All amenities,480.0,56.94283395,24.02040137468294
Buying,Ķengarags,,2,,,,,,,,46.3144754,11.0480288
Buying,Imanta,,2,,,,,,,,46.3144754,11.0480288
For rent,Sarkandaugava,Limbažu 9,2,40.0,4,5,Hrušč.,Brick,All amenities,335.0,57.0003061,24.1247948
For sale,Vecrīga,M. Smilšu 11,1,24.0,4,4,P. kara,Brick,All amenities,58000.0,56.95014635,24.109260730515818
For rent,Pļavnieki,Saharova 7,1,43.0,1,9,M. ģim.,Panel-Brick,All amenities,280.0,56.93515745,24.20020071164109
For sale,centrs,Zirņu 6,2,44.0,6,6,Specpr.,Brick,All amenities,46400.0,56.8597884,24.3083417
For sale,Purvciems,Dudajeva g. 9,3,60.0,5,5,LT proj.,Panel,All amenities,59500.0,56.9570069,24.1987368
Buying,,,2,50.0,,,,,,,46.3144754,11.0480288
For sale,centrs,Ganību d. 15,1,30.0,3,6,P. kara,Brick,All amenities,46800.0,56.9928319,24.1224521
For sale,Jaunciems,Jaunciema 2. šķ. l. 2,1,27.0,5,5,Specpr.,Brick,All amenities,20500.0,NaN,NaN
For sale,Imanta,Kurzemes pr. 12,2,50.0,1,5,LT proj.,Panel,All amenities,43900.0,NaN,NaN
