,date,firm,Ticker,Research Development,Income Before Tax,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Interest Expense,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Net Income From Continuing Ops,Net Income Applicable To Common Shares
649,2021-03-31,Eaton Corporation,ETN,148000000.0,538000000.0,458000000.0,780000000.0,1508000000.0,580000000.0,580000000.0,-123000000.0,79000000.0,4692000000.0,4112000000.0,3184000000.0,-42000000.0,459000000.0,458000000.0
650,2020-12-31,Eaton Corporation,ETN,140000000.0,553000000.0,475000000.0,773000000.0,1509000000.0,596000000.0,596000000.0,-162000000.0,77000000.0,4687000000.0,4091000000.0,3178000000.0,-43000000.0,476000000.0,475000000.0
651,2020-09-30,Eaton Corporation,ETN,132000000.0,525000000.0,446000000.0,760000000.0,1475000000.0,583000000.0,583000000.0,-90000000.0,78000000.0,4526000000.0,3943000000.0,3051000000.0,-58000000.0,447000000.0,446000000.0
652,2021-06-30,eBay,EBAY,350000000.0,401000000.0,10734000000.0,809000000.0,1996000000.0,732000000.0,732000000.0,-58000000.0,107000000.0,2668000000.0,1936000000.0,672000000.0,-331000000.0,294000000.0,10734000000.0
653,2021-03-31,eBay,EBAY,304000000.0,724000000.0,641000000.0,757000000.0,2032000000.0,876000000.0,876000000.0,-67000000.0,156000000.0,2638000000.0,1762000000.0,606000000.0,-152000000.0,568000000.0,641000000.0
654,2020-12-31,eBay,EBAY,299000000.0,1109000000.0,845000000.0,1057000000.0,2126000000.0,677000000.0,677000000.0,-94000000.0,328000000.0,2868000000.0,2191000000.0,742000000.0,432000000.0,781000000.0,845000000.0
655,2020-09-30,eBay,EBAY,287000000.0,774000000.0,664000000.0,918000000.0,1950000000.0,679000000.0,679000000.0,-67000000.0,153000000.0,2606000000.0,1927000000.0,656000000.0,95000000.0,621000000.0,664000000.0
656,2021-06-30,Ecolab,ECL,,399700000.0,310800000.0,836200000.0,1322400000.0,486200000.0,486200000.0,-51700000.0,86100000.0,3162700000.0,2676500000.0,1840300000.0,-86500000.0,313600000.0,310800000.0
657,2021-03-31,Ecolab,ECL,,262600000.0,193600000.0,845900000.0,1192600000.0,346700000.0,346700000.0,-53800000.0,66100000.0,2885000000.0,2538300000.0,1692400000.0,-67100000.0,196500000.0,193600000.0
658,2020-12-31,Ecolab,ECL,,378000000.0,300300000.0,794600000.0,1287600000.0,493000000.0,493000000.0,-51400000.0,73100000.0,3065300000.0,2572300000.0,1777700000.0,-115000000.0,304900000.0,300300000.0
659,2020-09-30,Ecolab,ECL,,291700000.0,246200000.0,787500000.0,1258500000.0,471000000.0,471000000.0,-55900000.0,42400000.0,3018600000.0,2547600000.0,1760100000.0,-179300000.0,249300000.0,246200000.0
660,2021-06-30,Edison International,EIX,,386000000.0,318000000.0,-33000000.0,1278000000.0,672000000.0,672000000.0,-275000000.0,68000000.0,3315000000.0,2643000000.0,2037000000.0,-286000000.0,318000000.0,318000000.0
661,2021-03-31,Edison International,EIX,,223000000.0,259000000.0,-33000000.0,1103000000.0,485000000.0,485000000.0,-248000000.0,-36000000.0,2960000000.0,2475000000.0,1857000000.0,-262000000.0,259000000.0,259000000.0
662,2020-12-31,Edison International,EIX,,576000000.0,526000000.0,366000000.0,1698000000.0,788000000.0,788000000.0,-252000000.0,50000000.0,3157000000.0,2369000000.0,1459000000.0,-212000000.0,526000000.0,526000000.0
663,2020-09-30,Edison International,EIX,,-563000000.0,-288000000.0,694000000.0,2301000000.0,1031000000.0,1031000000.0,-268000000.0,-275000000.0,4644000000.0,3613000000.0,2343000000.0,-1594000000.0,-288000000.0,-288000000.0
664,2021-06-30,Edwards Lifesciences,EW,225300000.0,545500000.0,489500000.0,374500000.0,1041700000.0,441900000.0,441900000.0,-2500000.0,56000000.0,1376000000.0,934100000.0,334300000.0,103600000.0,489500000.0,489500000.0
665,2021-03-31,Edwards Lifesciences,EW,207000000.0,389300000.0,338200000.0,330800000.0,923200000.0,385400000.0,385400000.0,-2500000.0,51100000.0,1216600000.0,831200000.0,293400000.0,3900000.0,338200000.0,338200000.0
666,2020-12-31,Edwards Lifesciences,EW,195700000.0,356100000.0,309500000.0,338900000.0,895400000.0,360800000.0,360800000.0,-15800000.0,46600000.0,1191700000.0,830900000.0,296300000.0,-4700000.0,309500000.0,309500000.0
667,2020-09-30,Edwards Lifesciences,EW,195500000.0,364300000.0,325200000.0,307200000.0,859900000.0,357200000.0,357200000.0,-800000.0,39100000.0,1140900000.0,783700000.0,281000000.0,7100000.0,325200000.0,325200000.0
668,2021-06-30,Electronic Arts,EA,515000000.0,308000000.0,204000000.0,348000000.0,1236000000.0,345000000.0,345000000.0,-14000000.0,104000000.0,1551000000.0,1206000000.0,315000000.0,-37000000.0,204000000.0,204000000.0
669,2021-03-31,Electronic Arts,EA,468000000.0,165000000.0,76000000.0,361000000.0,1027000000.0,184000000.0,184000000.0,-22000000.0,89000000.0,1346000000.0,1162000000.0,319000000.0,-19000000.0,76000000.0,76000000.0
670,2020-12-31,Electronic Arts,EA,451000000.0,245000000.0,211000000.0,365000000.0,1072000000.0,251000000.0,251000000.0,-11000000.0,34000000.0,1673000000.0,1422000000.0,601000000.0,-6000000.0,211000000.0,211000000.0
671,2020-09-30,Electronic Arts,EA,421000000.0,139000000.0,185000000.0,289000000.0,865000000.0,149000000.0,149000000.0,-11000000.0,-46000000.0,1151000000.0,1002000000.0,286000000.0,-10000000.0,185000000.0,185000000.0
672,2021-03-31,Eli Lilly & Co,LLY,1684800000.0,1476400000.0,1355300000.0,1502600000.0,4927000000.0,1739600000.0,1739600000.0,-87800000.0,121100000.0,6805600000.0,5066000000.0,1878600000.0,-263200000.0,1355300000.0,1355300000.0
673,2020-12-31,Eli Lilly & Co,LLY,1838000000.0,2469100000.0,2116800000.0,1496600000.0,5720200000.0,2385600000.0,2385600000.0,-89200000.0,352300000.0,7440000000.0,5054400000.0,1719800000.0,83500000.0,2116800000.0,2116800000.0
674,2020-09-30,Eli Lilly & Co,LLY,1465400000.0,1437200000.0,1208400000.0,1455100000.0,4414200000.0,1493700000.0,1493700000.0,-89600000.0,228800000.0,5740600000.0,4246900000.0,1326400000.0,-56500000.0,1208400000.0,1208400000.0
675,2020-06-30,Eli Lilly & Co,LLY,1390200000.0,1643700000.0,1412000000.0,1412700000.0,4277400000.0,1474500000.0,1474500000.0,-88300000.0,231700000.0,5499400000.0,4024900000.0,1222000000.0,169200000.0,1412000000.0,1412000000.0
676,2021-06-30,Emerson Electric Company,EMR,,784000000.0,627000000.0,1073000000.0,1982000000.0,841000000.0,841000000.0,-40000000.0,151000000.0,4697000000.0,3856000000.0,2715000000.0,-57000000.0,633000000.0,627000000.0
677,2021-03-31,Emerson Electric Company,EMR,,737000000.0,561000000.0,1054000000.0,1862000000.0,783000000.0,783000000.0,-42000000.0,169000000.0,4431000000.0,3648000000.0,2569000000.0,-46000000.0,568000000.0,561000000.0
678,2020-12-31,Emerson Electric Company,EMR,,563000000.0,445000000.0,998000000.0,1723000000.0,644000000.0,644000000.0,-42000000.0,111000000.0,4161000000.0,3517000000.0,2438000000.0,-81000000.0,452000000.0,445000000.0
679,2020-09-30,Emerson Electric Company,EMR,,765000000.0,723000000.0,946000000.0,1887000000.0,926000000.0,926000000.0,-43000000.0,35000000.0,4558000000.0,3632000000.0,2671000000.0,-161000000.0,730000000.0,723000000.0
680,2021-03-31,Enphase Energy,ENPH,21818000.0,-1666000.0,31698000.0,36645000.0,122949000.0,64486000.0,64486000.0,-7329000.0,-33364000.0,301754000.0,237268000.0,178805000.0,-66152000.0,31698000.0,31698000.0
681,2020-12-31,Enphase Energy,ENPH,15801000.0,71352000.0,72991000.0,27023000.0,121938000.0,79114000.0,79114000.0,-5901000.0,-1639000.0,264839000.0,185725000.0,142901000.0,-7762000.0,72991000.0,72991000.0
682,2020-09-30,Enphase Energy,ENPH,15052000.0,44845000.0,39362000.0,28170000.0,94981000.0,51759000.0,51759000.0,-5993000.0,5483000.0,178503000.0,126744000.0,83522000.0,-6914000.0,39362000.0,39362000.0
683,2020-06-30,Enphase Energy,ENPH,13192000.0,-53855000.0,-47294000.0,24341000.0,48387000.0,10854000.0,10854000.0,-5952000.0,-6561000.0,125538000.0,114684000.0,77151000.0,-64709000.0,-47294000.0,-47294000.0
684,2021-06-30,Entergy,ETR,,-24390000.0,-5974000.0,145691000.0,1118817000.0,364609000.0,364609000.0,-224968000.0,-18416000.0,2822070000.0,2457461000.0,1703253000.0,-388999000.0,-5974000.0,-5974000.0
685,2021-03-31,Entergy,ETR,,400507000.0,334565000.0,31739000.0,1213412000.0,479531000.0,479531000.0,-210514000.0,65942000.0,2844838000.0,2365307000.0,1631426000.0,-79024000.0,334565000.0,334565000.0
686,2020-12-31,Entergy,ETR,,99096000.0,387968000.0,-165327000.0,968432000.0,398729000.0,398729000.0,-212411000.0,-288872000.0,2370102000.0,1971373000.0,1401670000.0,-299633000.0,387968000.0,387968000.0
687,2020-09-30,Entergy,ETR,,670563000.0,521119000.0,76341000.0,1421255000.0,706136000.0,706136000.0,-212439000.0,149444000.0,2903568000.0,2197432000.0,1482313000.0,-35573000.0,521119000.0,521119000.0
688,2021-06-30,EOG Resources,EOG,,1124000000.0,907000000.0,120000000.0,2912000000.0,1121000000.0,1121000000.0,-45000000.0,217000000.0,4515000000.0,3394000000.0,1603000000.0,3000000.0,907000000.0,907000000.0
689,2021-03-31,EOG Resources,EOG,,881000000.0,677000000.0,110000000.0,2618000000.0,939000000.0,939000000.0,-47000000.0,204000000.0,4067000000.0,3128000000.0,1449000000.0,-58000000.0,677000000.0,677000000.0
690,2020-12-31,EOG Resources,EOG,,427760000.0,337466000.0,113235000.0,1704077000.0,852826000.0,852826000.0,-53121000.0,90294000.0,2901794000.0,2048968000.0,1197717000.0,-425066000.0,337466000.0,337466000.0
691,2020-09-30,EOG Resources,EOG,,-52555000.0,-42467000.0,124460000.0,1276567000.0,68262000.0,68262000.0,-53242000.0,-10088000.0,2320438000.0,2252176000.0,1043871000.0,-120817000.0,-42467000.0,-42467000.0
692,2021-06-30,Equifax,EFX,,277100000.0,215100000.0,328400000.0,751800000.0,306000000.0,306000000.0,-34900000.0,61200000.0,1234800000.0,928800000.0,483000000.0,-28900000.0,215900000.0,215100000.0
693,2021-03-31,Equifax,EFX,,268500000.0,201600000.0,308800000.0,729700000.0,306600000.0,306600000.0,-37200000.0,65600000.0,1213000000.0,906400000.0,483300000.0,-38100000.0,202900000.0,201600000.0
694,2020-12-31,Equifax,EFX,,111600000.0,87400000.0,344400000.0,637500000.0,191600000.0,191600000.0,-36900000.0,21000000.0,1118400000.0,926800000.0,480900000.0,-80000000.0,90600000.0,87400000.0
695,2020-09-30,Equifax,EFX,,300400000.0,224200000.0,332000000.0,635100000.0,202400000.0,202400000.0,-37400000.0,75400000.0,1068300000.0,865900000.0,433200000.0,98000000.0,225000000.0,224200000.0
696,2021-06-30,Equinix,EQIX,,49960000.0,68339000.0,507615000.0,792799000.0,285184000.0,285184000.0,-87231000.0,-18527000.0,1657919000.0,1372735000.0,865120000.0,-235224000.0,68487000.0,68339000.0
697,2021-03-31,Equinix,EQIX,,188702000.0,156362000.0,484283000.0,784847000.0,300564000.0,300564000.0,-89681000.0,32628000.0,1596064000.0,1295500000.0,811217000.0,-111862000.0,156074000.0,156362000.0
698,2020-12-31,Equinix,EQIX,,92240000.0,50994000.0,480199000.0,741170000.0,260971000.0,260971000.0,-90912000.0,41304000.0,1571905000.0,1310934000.0,830735000.0,-168731000.0,50936000.0,50994000.0
699,2020-09-30,Equinix,EQIX,,96734000.0,66687000.0,452077000.0,749314000.0,297237000.0,297237000.0,-99736000.0,29903000.0,1517293000.0,1220056000.0,767979000.0,-200503000.0,66831000.0,66687000.0
700,2021-06-30,Equity Residential,EQR,,328282000.0,316386000.0,14678000.0,368457000.0,153106000.0,153106000.0,-69063000.0,242000.0,598059000.0,444953000.0,229602000.0,175176000.0,328040000.0,315614000.0
701,2021-03-31,Equity Residential,EQR,,60517000.0,57539000.0,15383000.0,350948000.0,135603000.0,135603000.0,-69543000.0,153000.0,597602000.0,461999000.0,246654000.0,-75086000.0,60364000.0,56766000.0
702,2020-12-31,Equity Residential,EQR,,263334000.0,252856000.0,11093000.0,389939000.0,177017000.0,177017000.0,-119410000.0,350000.0,613435000.0,436418000.0,223496000.0,86317000.0,262984000.0,252084000.0
703,2020-09-30,Equity Residential,EQR,,95627000.0,91286000.0,10859000.0,393899000.0,182435000.0,182435000.0,-82975000.0,262000.0,622433000.0,439998000.0,228534000.0,-86808000.0,95365000.0,90513000.0
704,2021-06-30,Essex Property Trust,ESS,,69615000.0,64846000.0,12222000.0,252587000.0,111629000.0,111629000.0,-50971000.0,0.0,369226000.0,257597000.0,116639000.0,-42014000.0,69615000.0,64846000.0
705,2021-03-31,Essex Property Trust,ESS,,176949000.0,168444000.0,9812000.0,252695000.0,114296000.0,114296000.0,-51649000.0,0.0,372136000.0,257840000.0,119441000.0,62653000.0,176949000.0,168444000.0
706,2020-12-31,Essex Property Trust,ESS,,101649000.0,95745000.0,23144000.0,253071000.0,99800000.0,99800000.0,-55609000.0,0.0,369733000.0,269933000.0,116662000.0,1849000.0,101649000.0,95745000.0
707,2020-09-30,Essex Property Trust,ESS,,78842000.0,73661000.0,13310000.0,264755000.0,121243000.0,121243000.0,-55430000.0,0.0,385771000.0,264528000.0,121016000.0,-42401000.0,78842000.0,73661000.0
708,2021-06-30,Estée Lauder Companies,EL,,1050000000.0,1018000000.0,2604000000.0,2951000000.0,347000000.0,347000000.0,-42000000.0,35000000.0,3936000000.0,3589000000.0,985000000.0,703000000.0,1015000000.0,1018000000.0
709,2021-03-31,Estée Lauder Companies,EL,,580000000.0,456000000.0,2050000000.0,2929000000.0,879000000.0,879000000.0,-43000000.0,122000000.0,3864000000.0,2985000000.0,935000000.0,-299000000.0,458000000.0,456000000.0
710,2020-12-31,Estée Lauder Companies,EL,,1030000000.0,873000000.0,2599000000.0,3771000000.0,1172000000.0,1172000000.0,-43000000.0,153000000.0,4853000000.0,3681000000.0,1082000000.0,-142000000.0,877000000.0,873000000.0
711,2020-09-30,Estée Lauder Companies,EL,,671000000.0,523000000.0,2029000000.0,2740000000.0,711000000.0,711000000.0,-45000000.0,146000000.0,3562000000.0,2851000000.0,822000000.0,-40000000.0,525000000.0,523000000.0
712,2021-06-30,Etsy,ETSY,61753000.0,85754000.0,98254000.0,219129000.0,379931000.0,99049000.0,99049000.0,-1882000.0,-12500000.0,528900000.0,429851000.0,148969000.0,-13295000.0,98254000.0,98254000.0
713,2021-03-31,Etsy,ETSY,53706000.0,157728000.0,143766000.0,203386000.0,407729000.0,150637000.0,150637000.0,-1685000.0,13962000.0,550646000.0,400009000.0,142917000.0,7091000.0,143766000.0,143766000.0
714,2020-12-31,Etsy,ETSY,51157000.0,153307000.0,148538000.0,253980000.0,466575000.0,161438000.0,161438000.0,-11417000.0,4769000.0,617355000.0,455917000.0,150780000.0,-8131000.0,148538000.0,148538000.0
715,2020-09-30,Etsy,ETSY,45908000.0,90393000.0,91761000.0,166841000.0,331310000.0,118561000.0,118561000.0,-10615000.0,-1368000.0,451478000.0,332917000.0,120168000.0,-28168000.0,91761000.0,91761000.0
716,2021-06-30,Everest Re,RE,,760181000.0,679982000.0,16168000.0,791956000.0,775788000.0,775788000.0,-15607000.0,80199000.0,3076690000.0,2300902000.0,2284734000.0,-15607000.0,679982000.0,679982000.0
717,2021-03-31,Everest Re,RE,,373095000.0,341862000.0,12378000.0,349312000.0,336934000.0,336934000.0,-15639000.0,31233000.0,2691973000.0,2355039000.0,2342661000.0,36161000.0,341862000.0,337446000.0
718,2020-12-31,Everest Re,RE,,119396000.0,63602000.0,11934000.0,191376000.0,179442000.0,179442000.0,-14846000.0,55794000.0,2806599000.0,2627157000.0,2615223000.0,-60046000.0,63602000.0,62893000.0
719,2020-09-30,Everest Re,RE,,272508000.0,243057000.0,10618000.0,228367000.0,217749000.0,217749000.0,-6641000.0,29451000.0,2548784000.0,2331035000.0,2320417000.0,54759000.0,243057000.0,240138000.0
720,2021-06-30,Evergy,EVRG,,207900000.0,185300000.0,,618400000.0,295300000.0,295300000.0,-93800000.0,19600000.0,1236200000.0,940900000.0,617800000.0,-87400000.0,188300000.0,185300000.0
721,2021-03-31,Evergy,EVRG,,217600000.0,191600000.0,14800000.0,639000000.0,310000000.0,310000000.0,-94000000.0,23000000.0,1611900000.0,1301900000.0,972900000.0,-92400000.0,194600000.0,191600000.0
722,2020-12-31,Evergy,EVRG,,62400000.0,51000000.0,14900000.0,476000000.0,149100000.0,149100000.0,-93400000.0,8400000.0,1094400000.0,945300000.0,618400000.0,-86700000.0,54000000.0,51000000.0
723,2020-09-30,Evergy,EVRG,,417500000.0,364500000.0,13700000.0,859400000.0,536700000.0,536700000.0,-94800000.0,50000000.0,1517600000.0,980900000.0,658200000.0,-119200000.0,367500000.0,364500000.0
724,2021-06-30,Eversource Energy,ES,,352789000.0,264520000.0,-22100000.0,1061304000.0,473705000.0,473705000.0,-145435000.0,86389000.0,2122538000.0,1648833000.0,1061234000.0,-120916000.0,266400000.0,264520000.0
725,2021-03-31,Eversource Energy,ES,,482003000.0,366143000.0,-20100000.0,1361807000.0,605668000.0,605668000.0,-137766000.0,113980000.0,2825840000.0,2220172000.0,1464033000.0,-123665000.0,368023000.0,366143000.0
726,2020-12-31,Eversource Energy,ES,,344368000.0,271923000.0,-10100000.0,1087446000.0,467328000.0,467328000.0,-135385000.0,70565000.0,2233933000.0,1766605000.0,1146487000.0,-122960000.0,273803000.0,271923000.0
727,2020-09-30,Eversource Energy,ES,,456382000.0,346260000.0,-11000000.0,1207257000.0,574130000.0,574130000.0,-134066000.0,108242000.0,2343642000.0,1769512000.0,1136385000.0,-117748000.0,348140000.0,346260000.0
728,2021-03-31,Exelon,EXC,,-283000000.0,-289000000.0,-20000000.0,1943000000.0,502000000.0,502000000.0,-386000000.0,-19000000.0,9890000000.0,9388000000.0,7947000000.0,-785000000.0,-264000000.0,-289000000.0
729,2020-12-31,Exelon,EXC,,667000000.0,359000000.0,-15000000.0,2259000000.0,844000000.0,844000000.0,-394000000.0,232000000.0,8114000000.0,7270000000.0,5855000000.0,-177000000.0,435000000.0,359000000.0
730,2020-09-30,Exelon,EXC,,785000000.0,501000000.0,-15000000.0,3132000000.0,1674000000.0,1674000000.0,-404000000.0,216000000.0,8853000000.0,7179000000.0,5721000000.0,-889000000.0,569000000.0,501000000.0
731,2020-06-30,Exelon,EXC,,793000000.0,521000000.0,-13000000.0,1966000000.0,567000000.0,567000000.0,-427000000.0,219000000.0,7325000000.0,6758000000.0,5359000000.0,226000000.0,574000000.0,521000000.0
732,2021-03-31,Expedia Group,EXPE,247000000.0,-750000000.0,-578000000.0,820000000.0,935000000.0,-341000000.0,-341000000.0,-98000000.0,-169000000.0,1246000000.0,1587000000.0,311000000.0,-409000000.0,-581000000.0,-606000000.0
733,2020-12-31,Expedia Group,EXPE,223000000.0,-495000000.0,-383000000.0,635000000.0,633000000.0,-423000000.0,-423000000.0,-102000000.0,-104000000.0,920000000.0,1343000000.0,287000000.0,-72000000.0,-391000000.0,-412000000.0
734,2020-09-30,Expedia Group,EXPE,224000000.0,-224000000.0,-192000000.0,663000000.0,1129000000.0,20000000.0,20000000.0,-113000000.0,-24000000.0,1504000000.0,1484000000.0,375000000.0,-244000000.0,-200000000.0,-221000000.0
735,2020-06-30,Expedia Group,EXPE,255000000.0,-953000000.0,-736000000.0,448000000.0,177000000.0,-758000000.0,-758000000.0,-95000000.0,-213000000.0,566000000.0,1324000000.0,389000000.0,-195000000.0,-740000000.0,-753000000.0
736,2021-03-31,Expeditors,EXPD,,390461000.0,287220000.0,3070000.0,454151000.0,385515000.0,385515000.0,,102511000.0,3357540000.0,2972025000.0,2903389000.0,4946000.0,287950000.0,287220000.0
737,2020-12-31,Expeditors,EXPD,,283907000.0,198620000.0,4135000.0,357761000.0,281811000.0,281811000.0,,84382000.0,3169188000.0,2887377000.0,2811427000.0,2096000.0,199525000.0,198620000.0
738,2020-09-30,Expeditors,EXPD,,254429000.0,191307000.0,2945000.0,318282000.0,251945000.0,251945000.0,,62710000.0,2464797000.0,2212852000.0,2146515000.0,2484000.0,191719000.0,191307000.0
739,2020-06-30,Expeditors,EXPD,,250982000.0,183869000.0,3113000.0,313109000.0,247626000.0,247626000.0,,66794000.0,2580632000.0,2333006000.0,2267523000.0,3356000.0,184188000.0,183869000.0
740,2021-06-30,Extra Space Storage,EXR,,184000000.0,167948000.0,26341000.0,297313000.0,211402000.0,211402000.0,-40240000.0,5421000.0,393203000.0,181801000.0,95890000.0,-27402000.0,178579000.0,167716000.0
741,2021-03-31,Extra Space Storage,EXR,,219638000.0,202998000.0,23540000.0,266285000.0,184146000.0,184146000.0,-40695000.0,4137000.0,365813000.0,181667000.0,99528000.0,35492000.0,215501000.0,202686000.0
742,2020-12-31,Extra Space Storage,EXR,,170106000.0,156056000.0,52688000.0,293770000.0,184343000.0,184343000.0,-41016000.0,3797000.0,360159000.0,175816000.0,66389000.0,-14237000.0,166309000.0,155863000.0
743,2020-09-30,Extra Space Storage,EXR,,128511000.0,114633000.0,23894000.0,249118000.0,168812000.0,168812000.0,-43446000.0,4657000.0,348629000.0,179817000.0,99511000.0,-40301000.0,123854000.0,114456000.0
