Date,Sales_USD_cumsum,Number_of_Sales_cumsum,Active_Market_Wallets_cumsum,Primary_Sales_cumsum,Secondary_Sales_cumsum,AverageUSD_cum,Sales_USD,Number_of_Sales,Active_Market_Wallets,Primary_Sales
2020-12-03,152598266.36,5120962,197995.0,3268752,693.0,29.8,226766.05000001192,2517.0,228.0,1824.0
2020-12-04,153065773.49,5123914,198213.0,3270844,860.0,29.87,467507.12999999523,2952.0,218.0,2092.0
2020-12-05,153406949.46,5127351,198461.0,3273360,921.0,29.92,341175.9699999988,3437.0,248.0,2516.0
2020-12-06,153791624.14,5131008,198687.0,3275895,1122.0,29.97,384674.67999997735,3657.0,226.0,2535.0
2020-12-07,154031541.72,5133761,199230.0,3277706,942.0,30.0,239917.5800000131,2753.0,543.0,1811.0
2020-12-08,154338535.9,5136192,199505.0,3279227,910.0,30.05,306994.18000000715,2431.0,275.0,1521.0
2020-12-09,154529766.09,5138393,199794.0,3280709,719.0,30.07,191230.18999999762,2201.0,289.0,1482.0
2020-12-10,154746078.0,5141039,200169.0,3282574,781.0,30.1,216311.90999999642,2646.0,375.0,1865.0
2020-12-11,155442427.38,5149216,200347.0,3289722,1029.0,30.19,696349.3799999952,8177.0,178.0,7148.0
2020-12-12,155731246.21,5153034,200649.0,3292326,1214.0,30.22,288818.8300000131,3818.0,302.0,2604.0
2020-12-13,156125667.2,5156149,200730.0,3294360,1081.0,30.28,394420.98999997973,3115.0,81.0,2034.0
2020-12-14,156383748.56,5158669,201082.0,3296085,795.0,30.31,258081.3600000143,2520.0,352.0,1725.0
2020-12-15,156573880.81,5160821,201402.0,3297405,832.0,30.34,190132.25,2152.0,320.0,1320.0
2020-12-16,156802829.63,5162688,201724.0,3298644,628.0,30.37,228948.81999999285,1867.0,322.0,1239.0
2020-12-17,157054360.36,5163940,201867.0,3299453,443.0,30.41,251530.73000001907,1252.0,143.0,809.0
2020-12-18,157345043.27,5166344,202165.0,3301119,738.0,30.46,290682.9099999964,2404.0,298.0,1666.0
2020-12-19,157663398.86,5168986,202628.0,3303076,685.0,30.5,318355.5900000036,2642.0,463.0,1957.0
2020-12-20,158203922.43,5172040,202978.0,3305162,968.0,30.59,540523.5699999928,3054.0,350.0,2086.0
2020-12-21,158553045.45,5174244,203258.0,3306784,582.0,30.64,349123.0199999809,2204.0,280.0,1622.0
2020-12-22,159102090.69,5177015,203506.0,3308611,944.0,30.73,549045.2400000095,2771.0,248.0,1827.0
2020-12-23,159382745.27,5179069,203842.0,3310071,594.0,30.77,280654.5800000131,2054.0,336.0,1460.0
2020-12-24,159747426.13,5181495,204055.0,3311725,772.0,30.83,364680.8599999845,2426.0,213.0,1654.0
2020-12-25,160113297.33,5183403,204281.0,3312895,738.0,30.89,365871.2000000179,1908.0,226.0,1170.0
2020-12-26,160467270.0,5185664,204557.0,3314483,673.0,30.94,353972.6699999869,2261.0,276.0,1588.0
2020-12-27,160857129.76,5187905,204842.0,3316053,671.0,31.01,389859.75999999046,2241.0,285.0,1570.0
2020-12-28,161097429.84,5189608,205112.0,3317099,657.0,31.04,240300.0800000131,1703.0,270.0,1046.0
2020-12-29,161334113.93,5191470,205330.0,3318264,697.0,31.08,236684.09000000358,1862.0,218.0,1165.0
2020-12-30,161690462.55,5193041,205449.0,3319215,620.0,31.14,356348.62000000477,1571.0,119.0,951.0
2020-12-31,161947774.55,5194742,205513.0,3320409,507.0,31.18,257312.0,1701.0,64.0,1194.0
2021-01-01,162400359.74,5198261,205677.0,3323215,713.0,31.24,452585.1899999976,3519.0,164.0,2806.0
2021-01-02,162665766.54,5200384,205770.0,3324706,632.0,31.28,265406.7999999821,2123.0,93.0,1491.0
2021-01-03,162992791.8,5201594,206023.0,3325460,456.0,31.34,327025.26000002027,1210.0,253.0,754.0
2021-01-04,163360209.75,5202998,206138.0,3326338,526.0,31.4,367417.9499999881,1404.0,115.0,878.0
2021-01-05,163975849.56,5204477,206339.0,3327218,599.0,31.51,615639.8100000024,1479.0,201.0,880.0
2021-01-06,164950126.8,5206090,206770.0,3328270,561.0,31.68,974277.2400000095,1613.0,431.0,1052.0
2021-01-07,165433382.15,5207407,206812.0,3329058,529.0,31.77,483255.34999999404,1317.0,42.0,788.0
2021-01-08,166002047.72,5209537,207022.0,3330372,816.0,31.87,568665.5699999928,2130.0,210.0,1314.0
2021-01-09,166531906.62,5211479,207347.0,3331640,674.0,31.95,529858.900000006,1942.0,325.0,1268.0
2021-01-10,167373715.35,5213293,207725.0,3332715,739.0,32.11,841808.7299999893,1814.0,378.0,1075.0
2021-01-11,167650322.54,5214563,207999.0,3333435,550.0,32.15,276607.1899999976,1270.0,274.0,720.0
2021-01-12,167961010.91,5216224,208236.0,3334439,657.0,32.2,310688.37000000477,1661.0,237.0,1004.0
2021-01-13,168513784.79,5218614,208426.0,3336087,742.0,32.29,552773.8799999952,2390.0,190.0,1648.0
2021-01-14,168978072.29,5221345,208658.0,3338193,625.0,32.36,464287.5,2731.0,232.0,2106.0
2021-01-15,169423719.09,5223806,208739.0,3339993,661.0,32.43,445646.8000000119,2461.0,81.0,1800.0
2021-01-16,170076354.04,5227163,208888.0,3342830,520.0,32.54,652634.9499999881,3357.0,149.0,2837.0
2021-01-17,170584953.14,5229154,209036.0,3344086,735.0,32.62,508599.09999999404,1991.0,148.0,1256.0
2021-01-18,171286103.1,5231164,209288.0,3345188,908.0,32.74,701149.9600000083,2010.0,252.0,1102.0
2021-01-19,171806263.83,5232791,209459.0,3346106,709.0,32.83,520160.7300000191,1627.0,171.0,918.0
2021-01-20,172412900.49,5234962,209803.0,3347374,903.0,32.93,606636.6599999964,2171.0,344.0,1268.0
2021-01-21,172997610.6,5237175,210100.0,3348792,795.0,33.03,584710.1099999845,2213.0,297.0,1418.0
2021-01-22,173618322.85,5239440,210377.0,3349927,1130.0,33.14,620712.25,2265.0,277.0,1135.0
2021-01-23,175120115.69,5241645,210650.0,3351281,851.0,33.41,1501792.8400000036,2205.0,273.0,1354.0
2021-01-24,176226081.1,5244015,210836.0,3352744,907.0,33.61,1105965.4099999964,2370.0,186.0,1463.0
2021-01-25,176974439.72,5245841,211108.0,3353831,739.0,33.74,748358.6200000048,1826.0,272.0,1087.0
2021-01-26,177792577.62,5248884,212078.0,3355714,1160.0,33.87,818137.900000006,3043.0,970.0,1883.0
2021-01-27,178934724.74,5251124,213066.0,3357035,919.0,34.08,1142147.1200000048,2240.0,988.0,1321.0
2021-01-28,179595151.34,5252484,213986.0,3357810,585.0,34.19,660426.599999994,1360.0,920.0,775.0
2021-01-29,180828583.62,5255412,214351.0,3359794,944.0,34.41,1233432.2800000012,2928.0,365.0,1984.0
2021-01-30,183952803.6,5261692,214647.0,3365071,1003.0,34.96,3124219.9799999893,6280.0,296.0,5277.0
2021-01-31,190711470.89,5270011,214840.0,3372256,1134.0,36.19,6758667.289999992,8319.0,193.0,7185.0
2021-02-01,198630910.69,5275607,215050.0,3376498,1354.0,37.65,7919439.800000012,5596.0,210.0,4242.0
2021-02-02,205513430.13,5279316,215550.0,3378034,2173.0,38.93,6882519.439999998,3709.0,500.0,1536.0
2021-02-03,208929918.85,5281683,215905.0,3378911,1490.0,39.56,3416488.719999999,2367.0,355.0,877.0
2021-02-04,212659317.54,5283607,216077.0,3379853,982.0,40.25,3729398.6899999976,1924.0,172.0,942.0
2021-02-05,214850029.17,5285149,216236.0,3380502,893.0,40.65,2190711.629999995,1542.0,159.0,649.0
2021-02-06,217291742.99,5288080,216431.0,3382370,1063.0,41.09,2441713.8200000226,2931.0,195.0,1868.0
2021-02-07,219792673.58,5290548,217018.0,3383890,948.0,41.54,2500930.5900000036,2468.0,587.0,1520.0
2021-02-08,223696249.62,5292182,217342.0,3384753,771.0,42.27,3903576.0399999917,1634.0,324.0,863.0
2021-02-09,226437550.18,5293665,217625.0,3385355,881.0,42.78,2741300.5600000024,1483.0,283.0,602.0
2021-02-10,228171702.98,5294738,218106.0,3385874,554.0,43.09,1734152.7999999821,1073.0,481.0,519.0
2021-02-11,231788191.54,5298324,218599.0,3387875,1585.0,43.75,3616488.5600000024,3586.0,493.0,2001.0
2021-02-12,233765993.3,5301298,219372.0,3389854,995.0,44.1,1977801.7600000203,2974.0,773.0,1979.0
2021-02-13,237897741.09,5304435,219841.0,3391715,1276.0,44.85,4131747.7899999917,3137.0,469.0,1861.0
2021-02-14,245666344.47,5308303,220595.0,3393737,1846.0,46.28,7768603.379999995,3868.0,754.0,2022.0
2021-02-15,251908398.18,5311745,221042.0,3395347,1832.0,47.42,6242053.710000008,3442.0,447.0,1610.0
2021-02-16,260373014.22,5316441,221368.0,3398009,2034.0,48.98,8464616.039999992,4696.0,326.0,2662.0
2021-02-17,270349809.21,5320520,222048.0,3400201,1887.0,50.81,9976794.98999998,4079.0,680.0,2192.0
2021-02-18,280410340.74,5324073,222726.0,3402096,1658.0,52.67,10060531.530000031,3553.0,678.0,1895.0
2021-02-19,292134354.61,5327487,223114.0,3404114,1396.0,54.84,11724013.870000005,3414.0,388.0,2018.0
2021-02-20,300461468.52,5330756,224002.0,3405847,1536.0,56.36,8327113.909999967,3269.0,888.0,1733.0
2021-02-21,316953893.99,5336705,224957.0,3409618,2178.0,59.39,16492425.470000029,5949.0,955.0,3771.0
2021-02-22,332589970.32,5340354,225978.0,3411365,1902.0,62.28,15636076.329999983,3649.0,1021.0,1747.0
2021-02-23,339038236.45,5342808,227668.0,3412679,1140.0,63.46,6448266.129999995,2454.0,1690.0,1314.0
2021-02-24,346970156.93,5348129,228900.0,3414841,3159.0,64.88,7931920.480000019,5321.0,1232.0,2162.0
2021-02-25,352672357.97,5353683,230136.0,3417903,2492.0,65.87,5702201.040000021,5554.0,1236.0,3062.0
2021-02-26,359144731.63,5362001,231931.0,3420385,5836.0,66.98,6472373.659999967,8318.0,1795.0,2482.0
2021-02-27,368032800.0,5373456,233261.0,3425065,6775.0,68.49,8888068.370000005,11455.0,1330.0,4680.0
2021-02-28,375020237.77,5379877,234562.0,3428240,3246.0,69.71,6987437.769999981,6421.0,1301.0,3175.0
2021-03-01,384836854.01,5393192,235729.0,3438859,2696.0,71.36,9816616.24000001,13315.0,1167.0,10619.0
2021-03-02,395832285.12,5402443,237434.0,3444070,4040.0,73.27,10995431.110000014,9251.0,1705.0,5211.0
2021-03-03,405311572.85,5409114,239199.0,3447003,3738.0,74.93,9479287.73000002,6671.0,1765.0,2933.0
2021-03-04,412478336.56,5415664,240373.0,3450323,3230.0,76.16,7166763.709999979,6550.0,1174.0,3320.0
2021-03-05,420293565.44,5423478,241400.0,3454911,3226.0,77.5,7815228.879999995,7814.0,1027.0,4588.0
2021-03-06,425696068.86,5430345,242972.0,3458852,2926.0,78.39,5402503.420000017,6867.0,1572.0,3941.0
2021-03-07,432470222.92,5439852,243909.0,3466020,2339.0,79.5,6774154.060000002,9507.0,937.0,7168.0
2021-03-08,442431723.57,5449029,245401.0,3472002,3195.0,81.19,9961500.649999976,9177.0,1492.0,5982.0
2021-03-09,453394434.14,5457248,247757.0,3477126,3095.0,83.08,10962710.569999993,8219.0,2356.0,5124.0
2021-03-10,462642979.28,5468935,249702.0,3485695,3118.0,84.59,9248545.139999986,11687.0,1945.0,8569.0
2021-03-11,491713984.61,5476726,251392.0,3490418,3068.0,89.78,29071005.330000043,7791.0,1690.0,4723.0
2021-03-12,507949005.24,5483946,253112.0,3494828,2810.0,92.62,16235020.629999995,7220.0,1720.0,4410.0
2021-03-13,523662259.47,5495034,254767.0,3502859,3057.0,95.3,15713254.23000002,11088.0,1655.0,8031.0
2021-03-14,538370944.8,5503922,256015.0,3507929,3818.0,97.82,14708685.329999924,8888.0,1248.0,5070.0
2021-03-15,548936721.7,5511278,258059.0,3511941,3344.0,99.6,10565776.900000095,7356.0,2044.0,4012.0
2021-03-16,559179661.91,5520217,259566.0,3517612,3268.0,101.3,10242940.209999919,8939.0,1507.0,5671.0
2021-03-17,571089944.58,5529997,260946.0,3524309,3083.0,103.27,11910282.670000076,9780.0,1380.0,6697.0
2021-03-18,581727465.38,5539337,262015.0,3530288,3361.0,105.02,10637520.799999952,9340.0,1069.0,5979.0
2021-03-19,589608015.43,5549739,263942.0,3537639,3051.0,106.24,7880550.049999952,10402.0,1927.0,7351.0
2021-03-20,599850691.46,5558571,264994.0,3543401,3070.0,107.91,10242676.03000009,8832.0,1052.0,5762.0
2021-03-21,613182285.25,5572138,266013.0,3553357,3611.0,110.04,13331593.789999962,13567.0,1019.0,9956.0
2021-03-22,621416194.69,5579541,266937.0,3557310,3450.0,111.37,8233909.440000057,7403.0,924.0,3953.0
2021-03-23,628142796.18,5586440,268098.0,3561573,2636.0,112.44,6726601.48999989,6899.0,1161.0,4263.0
2021-03-24,635269105.74,5591806,269005.0,3564615,2324.0,113.61,7126309.560000062,5366.0,907.0,3042.0
2021-03-25,640006305.63,5596572,269767.0,3567408,1973.0,114.36,4737199.889999986,4766.0,762.0,2793.0
2021-03-26,645726251.39,5604350,270560.0,3572750,2436.0,115.22,5719945.75999999,7778.0,793.0,5342.0
2021-03-27,652077443.73,5611626,271341.0,3577757,2269.0,116.2,6351192.340000033,7276.0,781.0,5007.0
2021-03-28,658373245.68,5618183,271722.0,3582040,2274.0,117.19,6295801.9499999285,6557.0,381.0,4283.0
2021-03-29,665436991.97,5624139,272389.0,3585494,2502.0,118.32,7063746.290000081,5956.0,667.0,3454.0
2021-03-30,673347430.07,5629303,273133.0,3588595,2063.0,119.61,7910438.100000024,5164.0,744.0,3101.0
2021-03-31,680020360.85,5633849,274113.0,3591483,1658.0,120.7,6672930.779999971,4546.0,980.0,2888.0
2021-04-01,686493215.18,5638188,274886.0,3594151,1671.0,121.76,6472854.329999924,4339.0,773.0,2668.0
2021-04-02,691883377.41,5641877,276346.0,3596987,853.0,122.63,5390162.230000019,3689.0,1460.0,2836.0
2021-04-03,697335832.98,5646234,277224.0,3599831,1513.0,123.5,5452455.570000052,4357.0,878.0,2844.0
2021-04-04,701952775.03,5652220,278050.0,3603366,2451.0,124.19,4616942.049999952,5986.0,826.0,3535.0
2021-04-05,708249538.35,5657214,279009.0,3606730,1630.0,125.19,6296763.320000052,4994.0,959.0,3364.0
2021-04-06,712967248.74,5661882,280121.0,3609659,1739.0,125.92,4717710.389999986,4668.0,1112.0,2929.0
2021-04-07,717420817.09,5669787,280706.0,3615869,1695.0,126.53,4453568.350000024,7905.0,585.0,6210.0
2021-04-08,729847301.47,5675818,281693.0,3620065,1835.0,128.59,12426484.379999995,6031.0,987.0,4196.0
2021-04-09,741021252.85,5681613,282622.0,3623984,1876.0,130.42,11173951.379999995,5795.0,929.0,3919.0
2021-04-10,748311990.44,5688233,283667.0,3628679,1925.0,131.55,7290737.590000033,6620.0,1045.0,4695.0
2021-04-11,773267888.41,5695229,284464.0,3633557,2118.0,135.77,24955897.96999991,6996.0,797.0,4878.0
2021-04-12,780778848.16,5700601,285203.0,3637168,1761.0,136.96,7510959.75,5372.0,739.0,3611.0
2021-04-13,789482376.47,5706042,285919.0,3640622,1987.0,138.36,8703528.310000062,5441.0,716.0,3454.0
2021-04-14,803726484.64,5713295,286304.0,3646431,1444.0,140.68,14244108.169999957,7253.0,385.0,5809.0
2021-04-15,814206813.7,5718337,286709.0,3650076,1397.0,142.39,10480329.060000062,5042.0,405.0,3645.0
2021-04-16,826317003.89,5723564,287257.0,3653512,1791.0,144.37,12110190.189999938,5227.0,548.0,3436.0
2021-04-17,832949812.8,5728540,287651.0,3656971,1517.0,145.4,6632808.909999967,4976.0,394.0,3459.0
2021-04-18,838886272.79,5733201,288695.0,3660189,1443.0,146.32,5936459.99000001,4661.0,1044.0,3218.0
2021-04-19,845305015.12,5736943,289524.0,3662842,1089.0,147.34,6418742.330000043,3742.0,829.0,2653.0
2021-04-20,850577357.43,5739440,290113.0,3664806,533.0,148.2,5272342.309999943,2497.0,589.0,1964.0
2021-04-21,856526269.96,5743423,290990.0,3667403,1386.0,149.13,5948912.530000091,3983.0,877.0,2597.0
2021-04-22,862145380.39,5748170,292090.0,3670878,1272.0,149.99,5619110.429999948,4747.0,1100.0,3475.0
2021-04-23,867902157.91,5753891,293139.0,3674783,1816.0,150.84,5756777.519999981,5721.0,1049.0,3905.0
2021-04-24,872630817.7,5759079,294322.0,3678697,1274.0,151.52,4728659.790000081,5188.0,1183.0,3914.0
2021-04-25,875930337.69,5764702,295914.0,3682780,1540.0,151.95,3299519.9900000095,5623.0,1592.0,4083.0
2021-04-26,880835511.7,5770546,297407.0,3687217,1407.0,152.64,4905174.00999999,5844.0,1493.0,4437.0
2021-04-27,890628540.48,5777814,298945.0,3693017,1468.0,154.15,9793028.779999971,7268.0,1538.0,5800.0
2021-04-28,896413542.49,5783782,300324.0,3697808,1177.0,154.99,5785002.00999999,5968.0,1379.0,4791.0
2021-04-29,900890810.18,5789080,300937.0,3701867,1239.0,155.62,4477267.689999938,5298.0,613.0,4059.0
2021-04-30,907420843.36,5795758,301657.0,3706637,1908.0,156.57,6530033.180000067,6678.0,720.0,4770.0
2021-05-01,917186286.6,5812397,302534.0,3720033,3243.0,157.8,9765443.24000001,16639.0,877.0,13396.0
2021-05-02,927590860.67,5818457,303554.0,3723041,3052.0,159.42,10404574.069999933,6060.0,1020.0,3008.0
2021-05-03,1032258516.18,5833142,303928.0,3734597,3129.0,176.96,104667655.50999999,14685.0,374.0,11556.0
2021-05-04,1064778309.31,5839823,304223.0,3738491,2787.0,182.33,32519793.129999995,6681.0,295.0,3894.0
2021-05-05,1078908586.58,5844482,304504.0,3741404,1746.0,184.6,14130277.26999998,4659.0,281.0,2913.0
2021-05-06,1089776074.19,5849191,304736.0,3744495,1618.0,186.31,10867487.610000134,4709.0,232.0,3091.0
2021-05-07,1097584937.09,5853467,307256.0,3747111,1660.0,187.51,7808862.899999857,4276.0,2520.0,2616.0
2021-05-08,1108385115.1,5856035,308316.0,3748825,854.0,189.27,10800178.00999999,2568.0,1060.0,1714.0
2021-05-09,1118385440.44,5859414,308708.0,3750740,1464.0,190.87,10000325.340000153,3379.0,392.0,1915.0
2021-05-10,1125819813.43,5860775,309574.0,3751545,556.0,192.09,7434372.99000001,1361.0,866.0,805.0
2021-05-11,1133463092.05,5862342,310643.0,3752560,552.0,193.35,7643278.619999886,1567.0,1069.0,1015.0
2021-05-12,1157950269.48,5866545,311047.0,3756156,607.0,197.38,24487177.430000067,4203.0,404.0,3596.0
2021-05-13,1173132632.69,5870500,311353.0,3758968,1143.0,199.84,15182363.210000038,3955.0,306.0,2812.0
2021-05-14,1185305491.09,5876122,311633.0,3762752,1838.0,201.72,12172858.399999857,5622.0,280.0,3784.0
2021-05-15,1193452390.99,5880662,312205.0,3765620,1672.0,202.95,8146899.900000095,4540.0,572.0,2868.0
2021-05-16,1200162567.61,5884798,312679.0,3768605,1151.0,203.94,6710176.619999886,4136.0,474.0,2985.0
2021-05-17,1204026945.98,5887999,313042.0,3770709,1097.0,204.49,3864378.370000124,3201.0,363.0,2104.0
2021-05-18,1209159041.68,5891598,313280.0,3772874,1434.0,205.23,5132095.700000048,3599.0,238.0,2165.0
2021-05-19,1211705732.91,5893939,313683.0,3774173,1042.0,205.59,2546691.230000019,2341.0,403.0,1299.0
2021-05-20,1214779409.12,5898676,315126.0,3777441,1469.0,205.94,3073676.2099997997,4737.0,1443.0,3268.0
2021-05-21,1218481177.39,5903083,316203.0,3780364,1484.0,206.41,3701768.2700002193,4407.0,1077.0,2923.0
2021-05-22,1224229823.76,5908602,317072.0,3783659,2224.0,207.19,5748646.369999886,5519.0,869.0,3295.0
2021-05-23,1227300915.98,5911684,317512.0,3785437,1304.0,207.61,3071092.2200000286,3082.0,440.0,1778.0
2021-05-24,1231913163.95,5915651,318259.0,3787544,1860.0,208.25,4612247.970000029,3967.0,747.0,2107.0
2021-05-25,1235544702.54,5919673,318851.0,3789622,1944.0,208.72,3631538.589999914,4022.0,592.0,2078.0
2021-05-26,1239356095.94,5923795,319681.0,3791738,2006.0,209.22,3811393.4000000954,4122.0,830.0,2116.0
2021-05-27,1245602938.77,5930089,320422.0,3795794,2238.0,210.05,6246842.829999924,6294.0,741.0,4056.0
2021-05-28,1250695017.71,5934586,321077.0,3798784,1507.0,210.75,5092078.940000057,4497.0,655.0,2990.0
2021-05-29,1255260432.27,5938867,321603.0,3801711,1354.0,211.36,4565414.559999943,4281.0,526.0,2927.0
2021-05-30,1259489048.58,5943281,322658.0,3804321,1804.0,211.92,4228616.309999943,4414.0,1055.0,2610.0
2021-05-31,1263494399.13,5947708,323456.0,3807123,1625.0,212.43,4005350.5500001907,4427.0,798.0,2802.0
2021-06-01,1269061265.05,5952914,323949.0,3810309,2020.0,213.18,5566865.919999838,5206.0,493.0,3186.0
2021-06-02,1272370275.21,5956883,324481.0,3812722,1556.0,213.6,3309010.160000086,3969.0,532.0,2413.0
2021-06-03,1275449444.18,5960872,325334.0,3815267,1444.0,213.97,3079168.9700000286,3989.0,853.0,2545.0
2021-06-04,1278414617.32,5965180,326240.0,3818247,1328.0,214.31,2965173.1399998665,4308.0,906.0,2980.0
2021-06-05,1281370096.32,5969668,327403.0,3820994,1741.0,214.65,2955479.0,4488.0,1163.0,2747.0
2021-06-06,1285426322.0,5974135,327895.0,3823971,1490.0,215.17,4056225.6800000668,4467.0,492.0,2977.0
2021-06-07,1291142538.64,5978729,328580.0,3826847,1718.0,215.96,5716216.640000105,4594.0,685.0,2876.0
2021-06-08,1295634967.25,5983509,329200.0,3830156,1471.0,216.53,4492428.609999895,4780.0,620.0,3309.0
2021-06-09,1298956199.51,5989188,330057.0,3834488,1347.0,216.88,3321232.2599999905,5679.0,857.0,4332.0
2021-06-10,1303176530.98,5995688,330924.0,3839506,1482.0,217.35,4220331.470000029,6500.0,867.0,5018.0
2021-06-11,1312625468.3,6009116,331593.0,3850043,2891.0,218.44,9448937.319999933,13428.0,669.0,10537.0
2021-06-12,1315308451.19,6013517,332687.0,3852623,1821.0,218.73,2682982.890000105,4401.0,1094.0,2580.0
2021-06-13,1317632190.58,6018090,333585.0,3855450,1746.0,218.95,2323739.3899998665,4573.0,898.0,2827.0
2021-06-14,1320990791.3,6024139,334614.0,3860086,1413.0,219.28,3358600.7200000286,6049.0,1029.0,4636.0
2021-06-15,1328560181.22,6038080,335448.0,3871093,2934.0,220.03,7569389.920000076,13941.0,834.0,11007.0
2021-06-16,1334047239.19,6045200,335832.0,3875039,3174.0,220.68,5487057.970000029,7120.0,384.0,3946.0
2021-06-17,1339596893.06,6050958,336599.0,3878667,2130.0,221.39,5549653.869999886,5758.0,767.0,3628.0
2021-06-18,1344548339.74,6068908,337482.0,3892167,4450.0,221.55,4951446.680000067,17950.0,883.0,13500.0
2021-06-19,1351467657.5,6086561,338648.0,3905613,4207.0,222.04,6919317.75999999,17653.0,1166.0,13446.0
2021-06-20,1363923409.71,6108095,339507.0,3920333,6814.0,223.3,12455752.210000038,21534.0,859.0,14720.0
2021-06-21,1376159782.47,6129507,340538.0,3932623,9122.0,224.51,12236372.75999999,21412.0,1031.0,12290.0
2021-06-22,1381580409.98,6135620,341646.0,3934543,4193.0,225.17,5420627.50999999,6113.0,1108.0,1920.0
2021-06-23,1387914195.02,6143142,342141.0,3937780,4285.0,225.93,6333785.039999962,7522.0,495.0,3237.0
2021-06-24,1394718786.87,6153434,344170.0,3944282,3790.0,226.66,6804591.849999905,10292.0,2029.0,6502.0
2021-06-25,1404704788.77,6168808,345445.0,3955697,3959.0,227.71,9986001.900000095,15374.0,1275.0,11415.0
2021-06-26,1413911115.76,6180258,346265.0,3962169,4978.0,228.78,9206326.99000001,11450.0,820.0,6472.0
2021-06-27,1422644723.48,6207255,346967.0,3981398,7768.0,229.19,8733607.720000029,26997.0,702.0,19229.0
2021-06-28,1430640389.84,6219455,347345.0,3987519,6079.0,230.03,7995666.359999895,12200.0,378.0,6121.0
2021-06-29,1437939891.82,6229459,348351.0,3993513,4010.0,230.83,7299501.980000019,10004.0,1006.0,5994.0
2021-06-30,1449259095.94,6273521,349140.0,4032676,4899.0,231.01,11319204.120000124,44062.0,789.0,39163.0
2021-07-01,1455937658.79,6297648,349924.0,4051476,5327.0,231.19,6678562.849999905,24127.0,784.0,18800.0
2021-07-02,1463120510.02,6309511,351201.0,4057703,5636.0,231.89,7182851.230000019,11863.0,1277.0,6227.0
2021-07-03,1467575419.8,6318308,352362.0,4062004,4496.0,232.27,4454909.779999971,8797.0,1161.0,4301.0
2021-07-04,1475466675.12,6327801,353229.0,4065611,5886.0,233.17,7891255.319999933,9493.0,867.0,3607.0
2021-07-05,1481466650.06,6337518,353709.0,4069971,5357.0,233.76,5999974.940000057,9717.0,480.0,4360.0
2021-07-06,1488576697.33,6346383,354320.0,4074346,4490.0,234.56,7110047.269999981,8865.0,611.0,4375.0
2021-07-07,1498123090.73,6360279,355017.0,4081595,6647.0,235.54,9546393.400000095,13896.0,697.0,7249.0
2021-07-08,1508090420.49,6381191,355576.0,4096921,5586.0,236.33,9967329.75999999,20912.0,559.0,15326.0
2021-07-09,1517647431.62,6394962,356917.0,4102521,8171.0,237.32,9557011.129999876,13771.0,1341.0,5600.0
2021-07-10,1528692621.16,6408504,357934.0,4110165,5898.0,238.54,11045189.5400002,13542.0,1017.0,7644.0
2021-07-11,1538225739.07,6424206,359267.0,4120377,5490.0,239.44,9533117.909999847,15702.0,1333.0,10212.0
2021-07-12,1547756430.79,6436769,360304.0,4127849,5091.0,240.46,9530691.720000029,12563.0,1037.0,7472.0
2021-07-13,1559806294.58,6455580,361509.0,4139741,6919.0,241.62,12049863.789999962,18811.0,1205.0,11892.0
2021-07-14,1569112449.99,6469718,364534.0,4146797,7082.0,242.53,9306155.410000086,14138.0,3025.0,7056.0
2021-07-15,1584054305.11,6487970,366048.0,4158049,7000.0,244.15,14941855.119999886,18252.0,1514.0,11252.0
2021-07-16,1599387204.69,6507686,367048.0,4170690,7075.0,245.77,15332899.580000162,19716.0,1000.0,12641.0
2021-07-17,1617125638.14,6528953,367884.0,4183356,8601.0,247.69,17738433.450000048,21267.0,836.0,12666.0
2021-07-18,1627420684.04,6545970,368537.0,4193000,7373.0,248.61,10295045.899999857,17017.0,653.0,9644.0
2021-07-19,1638218693.09,6559724,369414.0,4201071,5683.0,249.74,10798009.049999952,13754.0,877.0,8071.0
2021-07-20,1647959020.67,6581144,370686.0,4215397,7094.0,250.41,9740327.580000162,21420.0,1272.0,14326.0
2021-07-21,1656777233.02,6595693,371215.0,4223236,6710.0,251.19,8818212.349999905,14549.0,529.0,7839.0
2021-07-22,1664474143.68,6604946,371752.0,4228209,4280.0,252.0,7696910.660000086,9253.0,537.0,4973.0
2021-07-23,1673527592.59,6613790,372276.0,4232491,4562.0,253.04,9053448.909999847,8844.0,524.0,4282.0
2021-07-24,1680917431.87,6620814,373037.0,4235743,3772.0,253.88,7389839.279999971,7024.0,761.0,3252.0
2021-07-25,1690323841.7,6628224,374435.0,4238821,4332.0,255.02,9406409.830000162,7410.0,1398.0,3078.0
2021-07-26,1706124141.17,6637361,375499.0,4244107,3851.0,257.05,15800299.470000029,9137.0,1064.0,5286.0
2021-07-27,1716962170.35,6645900,378025.0,4248050,4596.0,258.35,10838029.179999828,8539.0,2526.0,3943.0
2021-07-28,1727024162.41,6653144,379888.0,4251727,3567.0,259.58,10061992.060000181,7244.0,1863.0,3677.0
2021-07-29,1741888899.92,6659005,383452.0,4254248,3340.0,261.58,14864737.50999999,5861.0,3564.0,2521.0
2021-07-30,1769650428.38,6665115,386640.0,4257210,3148.0,265.51,27761528.46000004,6110.0,3188.0,2962.0
2021-07-31,1843902413.56,6676859,390685.0,4263967,4987.0,276.16,74251985.17999983,11744.0,4045.0,6757.0
