Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza
01.05.2018;765;SPICES;DR O PROSZEK DO PIECZENIA  30G;12;0,37;4,44;0,72;8,64;0,88;10,56;0,01;48,61;0,35;4,2;0,02
01.05.2018;2649;SPICES;DR O SMIETAN FIX 9G;14;0,84;11,76;1,1;15,4;1,19;16,66;0,01;23,64;0,26;3,64;0,02
01.05.2018;1311;SWEETS;DRAZE KOKOSOWE KORSARZ 70G SKAWA;1;0,84;0,84;1,29;1,29;1,59;1,59;0;34,88;0,45;0,45;0
01.05.2018;4690;CHEWING_GUM_LOLIPOPS;DROPS HALLS MENTOL LUPTUS;7;1,35;9,45;2,02;14,14;2,49;17,43;0,02;33,17;0,67;4,69;0,02
01.05.2018;3094;SWEETS;DROPS HALLS MIOD CYTRYNA 33_5G;2;1,36;2,72;2,02;4,04;2,49;4,98;0;32,67;0,66;1,32;0,01
01.05.2018;368;DAIRY_CHESSE;DROZDZE BABUNI ROTEX;28;0,8;22,4;1,05;29,4;1,29;36,12;0,03;23,81;0,25;7;0,03
01.05.2018;8887;BREAD;DROZDZOWKA DROZDZOWA;170;1,3;221;1,61;272,97;1,73;294,88;0,26;19,04;0,31;51,97;0,26
01.05.2018;9045;CHEMISTRY;DRUCIAK SPIRALNY;1;1,12;1,12;1,62;1,62;1,99;1,99;0;30,86;0,5;0,5;0
01.05.2018;15491;GENERAL_FOOD;DZEM SL.OGROD WISNIA 280G;3;1,83;5,49;2,62;7,86;2,83;8,49;0,01;30,15;0,79;2,37;0,01
01.05.2018;16186;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.;3;1,83;5,49;2,62;7,86;2,83;8,49;0,01;30,15;0,79;2,37;0,01
01.05.2018;19847;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DZEM SLONECZNY OGROD CZARNA PORZECZ.280G;3;1,83;5,49;2,49;7,47;2,69;8,07;0,01;26,51;0,66;1,98;0,01
01.05.2018;16152;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DZEM SLONECZNY OGROD TRUSKAWKOWY 280G;12;1,83;21,96;2,62;31,44;2,83;33,96;0,03;30,15;0,79;9,48;0,05
01.05.2018;15713;GENERAL_FOOD;DZEMIX 2*1;5;2,19;10,95;3,45;17,25;3,62;18,1;0,02;36,52;1,26;6,3;0,03
01.05.2018;8188;CHEMISTRY;E DO PLUKANIA 1_8 L KONC;1;6,69;6,69;9,56;9,56;11,76;11,76;0,01;30,02;2,87;2,87;0,01
01.05.2018;8648;CHEMISTRY;E DO PLUKANIA ELEGANCE PERFUM 0_9 L;4;4,3;17,2;6,38;25,5;7,84;31,36;0,03;32,55;2,08;8,3;0,04
01.05.2018;5996;CHEMISTRY;E PLYN DO PLUKANIA 1 L SATYNA;4;4,49;17,96;6,5;26;7,99;31,96;0,03;30,92;2,01;8,04;0,04
01.05.2018;8867;CHEMISTRY;E PLYN DO PLUKANIA 500 ML;3;2,49;7,47;3,56;10,68;4,38;13,14;0,01;30,06;1,07;3,21;0,02
01.05.2018;4126;CHEMISTRY;E PROSZEK 300 G COLOR;4;2,5;10,01;3,73;14,92;4,59;18,36;0,02;32,91;1,23;4,91;0,02
01.05.2018;2292;CHEMISTRY;E PROSZEK 300G WHITE;4;2,63;10,52;3,73;14,92;4,59;18,36;0,02;29,49;1,1;4,4;0,02
01.05.2018;8820;CIGARETTES;EQLUB 10 ML;1;5,05;5,05;7,31;7,31;8,99;8,99;0,01;30,92;2,26;2,26;0,01
01.05.2018;8824;CIGARETTES;EQLUB 10 ML;1;5,05;5,05;7,31;7,31;8,99;8,99;0,01;30,92;2,26;2,26;0,01
01.05.2018;6603;SWEETS;EUROPAPIER DUZY;12;0,27;3,24;0,5;6;0,62;7,44;0,01;46;0,23;2,76;0,01
01.05.2018;8848;CHEMISTRY;EVA MYDLO W PLYNIE 500 ML Z DOZOWNIKIEM;1;4,19;4,19;5,93;5,93;7,29;7,29;0,01;29,34;1,74;1,74;0,01
01.05.2018;8028;CHEMISTRY;EVA SIMPLE 500 ML SZAMPON Z JEDWABIEM;1;3,63;3,63;5,59;5,59;6,87;6,87;0,01;35,06;1,96;1,96;0,01
01.05.2018;9188;CHEMISTRY;EWA BALSAM DO OPALANIA 200 ML SOFT;1;10,74;10,74;15,35;15,35;18,88;18,88;0,02;30,03;4,61;4,61;0,02
01.05.2018;9191;CHEMISTRY;EWA KREM OCHRONNY 25 ML;1;5,56;5,56;7,95;7,95;9,78;9,78;0,01;30,06;2,39;2,39;0,01
01.05.2018;9193;CHEMISTRY;EWA OLEJEK DO OPALANIA150 ML;1;7,78;7,78;11,12;11,12;13,68;13,68;0,01;30,04;3,34;3,34;0,02
01.05.2018;9183;CHEMISTRY;EWA SZAMOPN BRZOZA 400 ML;2;4,79;9,58;7,23;14,46;8,89;17,78;0,02;33,75;2,44;4,88;0,02
01.05.2018;11440;SPICES;FASOLA  PIEKNY JAS 400G KROS;4;2,08;8,32;3,23;12,92;3,39;13,56;0,01;35,6;1,15;4,6;0,02
01.05.2018;8591;GENERAL;FASOLA BIALA 400G SLON.OGROD;8;1,52;12,16;2,31;18,48;2,49;19,92;0,02;34,2;0,79;6,32;0,03
01.05.2018;7698;VEGETABLES;FASOLA CZERWONA 400 G;1;3;3;4,11;4,11;4,32;4,32;0;27,01;1,11;1,11;0,01
01.05.2018;15998;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;FASOLA CZERWONA SLONECZNY OGROD 400G.;4;1,52;6,08;2,31;9,24;2,49;9,96;0,01;34,2;0,79;3,16;0,02
01.05.2018;8410;GENERAL;FASOLA PIEKNY JAS 400 SARITA;1;2,37;2,37;3,39;3,39;3,56;3,56;0;30,09;1,02;1,02;0,01
01.05.2018;18928;FISH;FILET SLEDZ W POMID EVRE FISH 170G;6;2,65;15,9;3,8;22,8;3,99;23,94;0,02;30,26;1,15;6,9;0,03
01.05.2018;17081;CANNED_PATE;FILET Z MAKRELI W POMIDR.170G;3;2,69;8,07;4,75;14,25;4,99;14,97;0,01;43,37;2,06;6,18;0,03
01.05.2018;5635;FISH;FILET Z MINTAJA /KOSTKA;0,56;9,5;5,27;14,29;7,93;14,99;8,32;0,01;33,54;4,79;2,66;0,01
01.05.2018;13665;ICE_CREAMS_FROZEN;FILET Z MIRUNY;0,8;18,06;14,45;24,75;19,8;25,98;20,78;0,02;27,02;6,69;5,35;0,03
01.05.2018;8157;MEAT;FILET Z PIERSI KURCZAKA KG;1,83;16,62;30,47;21,9;40,14;22,99;42,14;0,04;24,09;5,28;9,67;0,05
01.05.2018;18750;FISH;FILETY SLEDZ_W SMIETANIE MARINUS 250 G;1;3,75;3,75;4,75;4,75;4,99;4,99;0;21,05;1;1;0
01.05.2018;8977;FISH;FILETY SLEDZIOWE 300G ERA;2;4,41;8,82;6,13;12,26;6,44;12,88;0,01;28,06;1,72;3,44;0,02
01.05.2018;13610;FISH;FILETY SLEDZIOWE OPIEKANE 800G;4;6,81;27,22;9,16;36,65;9,62;38,47;0,03;25,73;2,36;9,43;0,05
01.05.2018;19465;FISH;FILETY SLEDZIOWE W POMIDZ.170 G;2;2,51;5,02;3,42;6,84;3,59;7,18;0,01;26,61;0,91;1,82;0,01
01.05.2018;16080;FISH;FILETY Z MAKRELI W POMID.175 G;1;3;3;4,28;4,28;4,49;4,49;0;29,91;1,28;1,28;0,01
01.05.2018;7699;FISH;FLIETY Z MAKRELI 100G ALA KETCHUP;2;3,62;7,24;4,94;9,88;5,19;10,38;0,01;26,72;1,32;2,64;0,01
01.05.2018;18817;CHEMISTRY;FOLIA ALUMINIOWA 10 M ANNA;1;2,37;2,37;3,24;3,24;3,99;3,99;0;26,85;0,87;0,87;0
01.05.2018;7112;CHEMISTRY;FOLIA ALUMINIOWA 10M PAN PACK;5;1,78;8,9;2,76;13,8;3,39;16,95;0,02;35,51;0,98;4,9;0,02
01.05.2018;8862;CHEMISTRY;FOLIA ALUMINIOWA 20 M;2;2,79;5,58;4,44;8,88;5,46;10,92;0,01;37,16;1,65;3,3;0,02
01.05.2018;8998;FISH;FORTUNA 300 ML SZKLO JABLKO;3;1,18;3,54;1,69;5,07;1,77;5,31;0;30,18;0,51;1,53;0,01
01.05.2018;4815;MEAT;FRANKFUTERKI KG;0,78;23,69;18,36;29,51;22,87;30,98;24,01;0,02;19,72;5,82;4,51;0,02
01.05.2018;7346;DRINK_JUICE;FRUGO CZARNE 0_25 ML PET;12;0,93;11,16;1,33;15,96;1,64;19,68;0,02;30,08;0,4;4,8;0,02
01.05.2018;7344;DRINK_JUICE;FRUGO ZIELONE 0_25 PET;9;0,99;8,91;1,36;12,24;1,43;12,87;0,01;27,21;0,37;3,33;0,02
01.05.2018;8983;GENERAL_FOOD;FRYTKI  KARBOWANE  750G;3;5,22;15,66;7,61;22,83;7,99;23,97;0,02;31,41;2,39;7,17;0,04
01.05.2018;9721;ICE_CREAMS_FROZEN;FRYTKI 750 G;4;5,63;22,52;7,61;30,44;7,99;31,96;0,03;26,02;1,98;7,92;0,04
01.05.2018;9126;GENERAL;FRYTKI 750 G SUPER;1;7,16;7,16;9,81;9,81;10,3;10,3;0,01;27,01;2,65;2,65;0,01
01.05.2018;8702;DAIRY_CHESSE;FRYTKI 750 VIKO;2;6,89;13,78;9,48;18,96;9,95;19,9;0,02;27,32;2,59;5,18;0,03
01.05.2018;19612;GENERAL_FOOD;FRYTKI KARBOWANE 450 G AVIKO;4;4,78;19,12;5,23;20,92;5,49;21,96;0,02;8,6;0,45;1,8;0,01
01.05.2018;1041;ICE_CREAMS_FROZEN;FRYTKI KULECZKI ZIEMNIACZANE 600 AVIKO;4;4,92;19,68;6,66;26,64;6,99;27,96;0,02;26,13;1,74;6,96;0,03
01.05.2018;19256;CHEMISTRY;GABKA DO KAPIELI;2;0,7;1,4;1,13;2,26;1,39;2,78;0;38,05;0,43;0,86;0
01.05.2018;6107;GENERAL_FOOD;GALARETKA TRUS. GELLWE 79G;10;1,02;10,2;1,4;14;1,51;15,1;0,01;27,14;0,38;3,8;0,02
01.05.2018;5183;DAIRY_CHESSE;GALEO KWASWK CYTR;20;0,55;11;1,13;22,6;1,39;27,8;0,02;51,33;0,58;11,6;0,06
01.05.2018;4989;SPICES;GALEO LISC LAUROWY 5 G;4;0,74;2,96;1,13;4,52;1,39;5,56;0;34,51;0,39;1,56;0,01
01.05.2018;5201;SPICES;GALEO MAJERANEK 6 G;5;0,91;4,55;1,19;5,95;1,29;6,45;0,01;23,53;0,28;1,4;0,01
01.05.2018;992;SPICES;GALEO PAPRYKA OSTRA 20G;1;0,64;0,64;1,13;1,13;1,39;1,39;0;43,36;0,49;0,49;0
01.05.2018;993;SPICES;GALEO PAPRYKA SLODKA 16 G;10;0,65;6,5;1,13;11,3;1,39;13,9;0,01;42,48;0,48;4,8;0,02
01.05.2018;4836;SPICES;GALEO PIEPRZ CZARNY MIELONY;13;0,89;11,57;1,13;14,69;1,39;18,07;0,02;21,24;0,24;3,12;0,02
01.05.2018;3569;SPICES;GALEO PIEPRZ ZIOLOWY 12 G;3;0,9;2,7;1,19;3,57;1,29;3,87;0;24,37;0,29;0,87;0
01.05.2018;5720;SPICES;GALEO PRZYPRAWA DO GYROSA 20G;2;0,89;1,78;1,19;2,38;1,29;2,58;0;25,21;0,3;0,6;0
01.05.2018;3517;SPICES;GALEO SODA OCZYSZCZONA 24 GG;1;0,52;0,52;0,72;0,72;0,89;0,89;0;27,78;0,2;0,2;0
01.05.2018;997;SPICES;GALEO ZIELE ANGIELSKIE 12G;11;0,74;8,14;1,05;11,55;1,29;14,19;0,01;29,52;0,31;3,41;0,02
01.05.2018;5505;SPICES;GALEO ZIOLA PROWANSALSKIE 10GR;5;0,7;3,5;1,19;5,95;1,29;6,45;0,01;41,18;0,49;2,45;0,01
01.05.2018;5824;GENERAL_FOOD;GELLWE CUKIER WANILIOWY 30G;23;0,46;10,58;0,72;16,56;0,89;20,47;0,02;36,11;0,26;5,98;0,03
01.05.2018;5426;GENERAL_FOOD;GELLWE GALARETKA CYTRYNA  75G;5;1,12;5,6;1,56;7,8;1,69;8,45;0,01;28,21;0,44;2,2;0,01
01.05.2018;16803;GENERAL_FOOD;GELLWE KISIEL CYTRYNOWY 38G;3;0,55;1,65;0,82;2,46;0,89;2,67;0;32,93;0,27;0,81;0
01.05.2018;6932;GENERAL_FOOD;GELLWE KISIEL TRUSKAWKA 38G;4;0,52;2,08;0,92;3,68;0,99;3,96;0;43,48;0,4;1,6;0,01
01.05.2018;14495;GENERAL_FOOD;GELLWE PROSZEK DO PIECZANIA 30 G;19;0,24;4,56;0,37;7,03;0,46;8,74;0,01;35,14;0,13;2,47;0,01
01.05.2018;8912;SPICES;GELLWE SODA OCZYSZCZONA 80G;8;0,42;3,36;0,79;6,32;0,97;7,76;0,01;46,84;0,37;2,96;0,01
01.05.2018;8536;GENERAL_FOOD;GELLWE ZELATYNA 20 G;1;1,39;1,39;1,99;1,99;2,15;2,15;0;30,15;0,6;0,6;0
01.05.2018;545;CHEMISTRY;GILLETTE MASZYNKA BLU 2 PLUS;6;1,96;11,76;2,84;17,04;3,49;20,94;0,02;30,99;0,88;5,28;0,03
01.05.2018;6847;CHEMISTRY;GILLETTE PIANKA DO GOL.MAN;1;3,99;3,99;7,31;7,31;8,99;8,99;0,01;45,42;3,32;3,32;0,02
01.05.2018;9071;CIGARETTES;GILZY CHIEFS 500;2;3,23;6,46;3,94;7,88;4,85;9,7;0,01;18,02;0,71;1,42;0,01
01.05.2018;4317;CIGARETTES;GILZY GOLDEN 350;4;3,8;15,2;4,42;17,68;5,44;21,76;0,02;14,03;0,62;2,48;0,01
01.05.2018;9316;CIGARETTES;GILZY ROTHMANS 100;5;1,42;7,1;1,62;8,1;1,99;9,95;0,01;12,35;0,2;1;0
01.05.2018;10454;SWEETS;GOFRY KOKOS 100;6;2,24;13,44;3,24;19,44;3,99;23,94;0,02;30,86;1;6;0,03
01.05.2018;10687;SWEETS;GOFRY SEZAM 100 G;8;2,24;17,92;3,24;25,92;3,99;31,92;0,03;30,86;1;8;0,04
01.05.2018;10452;SWEETS;GOFRY SLODKIE 100 G;8;2,24;17,92;3,24;25,92;3,99;31,92;0,03;30,86;1;8;0,04
01.05.2018;8395;GENERAL;GOLARKA VENUS 2 SZT;1;2,04;2,04;4,38;4,38;5,39;5,39;0;53,42;2,34;2,34;0,01
01.05.2018;13943;SWEETS;GOPL CZEKOLADA GORZKA 90 G;15;2,09;31,3;2,81;42,2;3,46;51,85;0,05;25,83;0,73;10,9;0,05
01.05.2018;1290;SWEETS;GOPL CZEKOLADA MLECZNA 90G;13;2,23;28,95;3,03;39,4;3,73;48,47;0,04;26,52;0,8;10,45;0,05
01.05.2018;18187;SWEETS;GOPL.CUKIERKI MIETA 90G;6;1,05;6,3;1,46;8,76;1,79;10,74;0,01;28,08;0,41;2,46;0,01
01.05.2018;17971;SWEETS;GOPL.LANDRYNY BRANDO 90G;10;0,99;9,9;1,46;14,6;1,79;17,9;0,02;32,19;0,47;4,7;0,02
01.05.2018;1374;DAIRY_CHESSE;GOS.MASLANKA NATURALNA;47;2,39;112,33;2,85;133,95;2,99;140,53;0,12;16,14;0,46;21,62;0,11
01.05.2018;374;DAIRY_CHESSE;GOS.MASLO 250G GOSTYN;432;6,49;2802,68;6,65;2873,79;6,98;3016,19;2,68;2,47;0,16;71,11;0,35
01.05.2018;1373;DAIRY_CHESSE;GOS.MLEKO CODZIENNE 2_%;178;2,44;433,76;2,73;485,27;2,86;509,72;0,45;10,61;0,29;51,51;0,25
01.05.2018;16983;DAIRY_CHESSE;GOS.MLEKO PUSZKA 510 GR KRÓWKOWE S?/ZAG;3;4,89;14,67;7,61;22,83;7,99;23,97;0,02;35,74;2,72;8,16;0,04
01.05.2018;1177;DAIRY_CHESSE;GOS.MLEKO UHT 2% 0_5L GOSTYN;8;1,49;11,92;2,09;16,72;2,19;17,52;0,02;28,71;0,6;4,8;0,02
01.05.2018;1174;DAIRY_CHESSE;GOS.MLEKO UHT 2% 1L GOSTYN;32;2,15;68,8;3,13;100,16;3,29;105,28;0,09;31,31;0,98;31,36;0,15
01.05.2018;1176;DAIRY_CHESSE;GOS.MLEKO UHT 3_2% 0_5L GOSTYN;6;1,59;9,54;2,09;12,54;2,19;13,14;0,01;23,92;0,5;3;0,01
01.05.2018;1175;DAIRY_CHESSE;GOS.MLEKO UHT 3_2% 1L GOSTYN;36;2,39;86,12;3,23;116,28;3,39;122,04;0,11;25,94;0,84;30,16;0,15
01.05.2018;15590;DAIRY_CHESSE;GOS.MLEKO Z BLONIKIEM 500G;6;3,34;20,04;4,75;28,5;4,99;29,94;0,03;29,68;1,41;8,46;0,04
01.05.2018;1172;DAIRY_CHESSE;GOS.MLEKO ZAG. NIESL.200G GOSTYN;6;1,6;9,62;2,18;13,08;2,29;13,74;0,01;26,45;0,58;3,46;0,02
01.05.2018;7187;DAIRY_CHESSE;GOS.MLEKO ZAGESZ.NIESLODZ 350G GOSTY?;14;2,53;35,42;3,38;47,32;3,55;49,7;0,04;25,15;0,85;11,9;0,06
01.05.2018;1173;DAIRY_CHESSE;GOS.MLEKO ZAGESZCZ.500ML GOSTYN;10;3,18;31,8;3,8;38;3,99;39,9;0,04;16,32;0,62;6,2;0,03
01.05.2018;9391;DAIRY_CHESSE;GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500;14;3;41,99;4,1;57,38;4,3;60,26;0,05;26,82;1,1;15,39;0,08
01.05.2018;1477;DAIRY_CHESSE;GOS.MLEKO ZAGESZCZ/SLODZONE 533G;1;5,09;5,09;6,62;6,62;6,95;6,95;0,01;23,11;1,53;1,53;0,01
01.05.2018;1178;DAIRY_CHESSE;GOS.SMIETANKA 12% 250ML GOSTYN;89;1,6;142,11;2,35;209,15;2,47;219,83;0,2;32,05;0,75;67,04;0,33
01.05.2018;1179;DAIRY_CHESSE;GOS.SMIETANKA 18% 250ML GOSTYN;72;1,78;128,16;2,47;177,84;2,59;186,48;0,17;27,94;0,69;49,68;0,24
01.05.2018;1180;DAIRY_CHESSE;GOS.SMIETANKA 30% 250ML GOSTYN;60;2,34;140,4;3,8;228;3,99;239,4;0,21;38,42;1,46;87,6;0,43
01.05.2018;1181;DAIRY_CHESSE;GOS.SMIETANKA 30% 500ML GOSTYN;20;4,96;99,2;6,66;133,2;6,99;139,8;0,12;25,53;1,7;34;0,17
01.05.2018;4026;DAIRY_CHESSE;GOS.TWAROG POLTLUSTY/CHUDY LUZ;5,26;10,99;57,75;14,28;75,03;14,99;78,77;0,07;23,03;3,29;17,28;0,08
01.05.2018;8735;GENERAL;GROCH PO?ÓWKI400 KROS;5;0,85;4,25;1,31;6,55;1,38;6,9;0,01;35,11;0,46;2,3;0,01
01.05.2018;2032;GENERAL_FOOD;GROSZEK KON.DAWTONA 400 G PUSZKA;2;1,78;3,56;2,49;4,98;2,69;5,38;0;28,51;0,71;1,42;0,01
01.05.2018;4313;GENERAL_FOOD;GROSZEK KON.SLONECZNY OGROD;13;1,12;14,56;1,75;22,75;1,89;24,57;0,02;36;0,63;8,19;0,04
01.05.2018;7548;LUNCH DINING DISHES;GROSZEK ZIELONY MROZONY 450 G;1;2,97;2,97;4,25;4,25;4,46;4,46;0;30,12;1,28;1,28;0,01
01.05.2018;18887;SWEETS;GRZESKI GOFROWE CZEKOLADA;5;0,61;3,05;1,21;6,05;1,49;7,45;0,01;49,59;0,6;3;0,01
01.05.2018;18221;SWEETS;GRZESKI MEGA KAKAO;32;0,65;20,8;1,18;37,76;1,45;46,4;0,04;44,92;0,53;16,96;0,08
01.05.2018;3475;GENERAL_FOOD;GRZESKI ORZECH 36 G;6;0,62;3,72;0,89;5,34;1,09;6,54;0,01;30,34;0,27;1,62;0,01
01.05.2018;17933;SWEETS;GRZESKI W CZEKOLADZIE 36 G;36;0,67;23,94;0,97;34,92;1,19;42,84;0,04;31,44;0,31;10,98;0,05
01.05.2018;7714;GENERAL_FOOD;GUMA AIRWAVES 25 SZT SASZETKA;3;2,25;6,75;3,13;9,39;3,38;10,14;0,01;28,12;0,88;2,64;0,01
01.05.2018;1522;CHEWING_GUM_LOLIPOPS;GUMA AIRWAVES PORZECZKA DRAZE;15;1,46;21,9;2,03;30,45;2,19;32,85;0,03;28,08;0,57;8,55;0,04
01.05.2018;16649;CHEWING_GUM_LOLIPOPS;GUMA ARBUZ;43;0,27;11,61;0,45;19,35;0,55;23,65;0,02;40;0,18;7,74;0,04
01.05.2018;19818;CHEWING_GUM_LOLIPOPS;GUMA MAMBA;6;0,51;3,06;0,89;5,34;1,09;6,54;0,01;42,7;0,38;2,28;0,01
01.05.2018;18188;CHEWING_GUM_LOLIPOPS;GUMA MAMBA DUO;2;0,6;1,2;0,89;1,78;1,09;2,18;0;32,58;0,29;0,58;0
01.05.2018;8093;SWEETS;GUMA MOIST;1;0,15;0,15;0,62;0,62;0,76;0,76;0;75,81;0,47;0,47;0
01.05.2018;12514;CHEWING_GUM_LOLIPOPS;GUMA ORBIT *25 SASZETKA STRAWBERY;3;2,1;6,3;2,95;8,85;3,19;9,57;0,01;28,81;0,85;2,55;0,01
01.05.2018;1874;CHEMISTRY;GUMA ORBIT 5 LIST.;4;0,93;3,72;1,28;5,12;1,38;5,52;0;27,34;0,35;1,4;0,01
01.05.2018;14454;CHEWING_GUM_LOLIPOPS;GUMA ORBIT BAG PEPPERMINT;4;2,25;9;3,22;12,88;3,48;13,92;0,01;30,12;0,97;3,88;0,02
01.05.2018;14444;CHEWING_GUM_LOLIPOPS;GUMA ORBIT BAG SPEARMINT;7;2,25;15,75;3,22;22,54;3,48;24,36;0,02;30,12;0,97;6,79;0,03
01.05.2018;14679;CHEWING_GUM_LOLIPOPS;GUMA ORBIT BAG WINTERFRESH;4;2,25;9;3,22;12,88;3,48;13,92;0,01;30,12;0,97;3,88;0,02
01.05.2018;1512;CHEWING_GUM_LOLIPOPS;GUMA ORBIT PEPERMINT DRAZE;17;1,46;24,82;1,97;33,5;2,13;36,14;0,03;25,91;0,51;8,68;0,04
01.05.2018;15399;CHEWING_GUM_LOLIPOPS;GUMA ORBIT SPERMINT DRAZE;2;1,46;2,92;2,03;4,06;2,19;4,38;0;28,08;0,57;1,14;0,01
01.05.2018;1514;CHEWING_GUM_LOLIPOPS;GUMA ORBIT SPIRMINT DRAZE;29;1,46;42,34;2,03;58,87;2,19;63,51;0,06;28,08;0,57;16,53;0,08
01.05.2018;1524;CHEWING_GUM_LOLIPOPS;GUMA ORBIT WHITE DRAZE;5;1,46;7,3;2,03;10,15;2,19;10,95;0,01;28,08;0,57;2,85;0,01
01.05.2018;7843;SWEETS;GUMA ROZPUSZCZALNA KREDKA;1;0,14;0,14;0,23;0,23;0,28;0,28;0;39,13;0,09;0,09;0
01.05.2018;2122;CHEWING_GUM_LOLIPOPS;GUMA WINTERFRESH DRAZE;16;1,46;23,36;2,03;32,48;2,19;35,04;0,03;28,08;0,57;9,12;0,04
01.05.2018;1331;CHEWING_GUM_LOLIPOPS;GUMA WRIGLIS SPERMINT;1;0,65;0,65;0,92;0,92;0,99;0,99;0;29,35;0,27;0,27;0
01.05.2018;8660;SWEETS;GUMA Z TATUAZEM;5;0,34;1,7;0,62;3,1;0,76;3,8;0;45,16;0,28;1,4;0,01
01.05.2018;9379;VEGETABLES;HARIBO 100G DZOWNICE;5;1,87;9,35;2,92;14,6;3,59;17,95;0,02;35,96;1,05;5,25;0,03
01.05.2018;15888;SWEETS;HARIBO BARBECUE 100 G;4;2,15;8,6;3,41;13,64;4,19;16,76;0,01;36,95;1,26;5,04;0,02
01.05.2018;1770;DRINK_JUICE;HELLENA 1_75 L N/G  POMARANCZOWY;7;1,83;12,81;2,59;18,13;3,19;22,33;0,02;29,34;0,76;5,32;0,03
01.05.2018;17397;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;HELLENA 1_75 L N/GAZ WINOGRONO;4;1,67;6,68;2,43;9,72;2,99;11,96;0,01;31,28;0,76;3,04;0,01
01.05.2018;19169;DRINK_JUICE;HELLENA 1_75 N/G TRUSK+MALINA;5;1,83;9,15;2,59;12,95;3,19;15,95;0,01;29,34;0,76;3,8;0,02
01.05.2018;9112;DRINK_JUICE;HELLENA ORANGE 1_25 GAZ;9;1,46;13,13;2,27;20,43;2,79;25,11;0,02;35,73;0,81;7,3;0,04
01.05.2018;887;DRINK_JUICE;HELLENA ORANZADA ZOLTA 1_25L GAZ;31;1,27;39,37;2,27;70,37;2,79;86,49;0,08;44,05;1;31;0,15
01.05.2018;6593;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;HELLENA ORENZADA CZERWONA 1_25 L GA;51;1,27;64,77;2,27;115,77;2,79;142,29;0,13;44,05;1;51;0,25
01.05.2018;16810;DRINK_JUICE;HELLENA WISNIA N/G 1_75L NAPOJ;1;1,83;1,83;2,59;2,59;3,19;3,19;0;29,34;0,76;0,76;0
01.05.2018;19199;CHEMISTRY;HELP 0_5 L MIETA DO NACZYN;6;0,93;5,58;1,54;9,24;1,89;11,34;0,01;39,61;0,61;3,66;0,02
01.05.2018;16731;CHEMISTRY;HELP 1 L Z LANOLINA;1;2,49;2,49;3,95;3,95;4,86;4,86;0;36,96;1,46;1,46;0,01
01.05.2018;16076;CHEMISTRY;HELP 300 G COLOR;2;1,39;2,78;1,94;3,88;2,39;4,78;0;28,35;0,55;1,1;0,01
01.05.2018;7222;CHEMISTRY;HELP 300 G WHITE;2;1,39;2,78;1,94;3,88;2,39;4,78;0;28,35;0,55;1,1;0,01
01.05.2018;8431;CHEMISTRY;HELP KOLOR 1_88 PROSZEK;1;5,85;5,85;8,93;8,93;10,99;10,99;0,01;34,49;3,08;3,08;0,02
01.05.2018;7017;CHEMISTRY;HELP PLYN DO PLUKANIA KONC.1 L;1;2,13;2,13;3,41;3,41;4,19;4,19;0;37,54;1,28;1,28;0,01
01.05.2018;7373;CHEMISTRY;HELP PLYN DO P?UKANIA KWIATOWY 1 L;2;2,34;4,68;3,72;7,44;4,58;9,16;0,01;37,1;1,38;2,76;0,01
01.05.2018;8334;CHEMISTRY;HELP PLYN DO WC 750 ML;3;2,34;7,02;3,32;9,96;4,08;12,24;0,01;29,52;0,98;2,94;0,01
01.05.2018;4501;COFFEE TEA;HER.GRANULOW.INDYJ 80G CONSUM;3;1,07;3,21;1,45;4,35;1,78;5,34;0;26,21;0,38;1,14;0,01
01.05.2018;6629;CIGARETTES;HERB HIBISKUS 24 T VITAX;2;2,38;4,76;3,24;6,48;3,99;7,98;0,01;26,54;0,86;1,72;0,01
01.05.2018;1340;COFFEE TEA;HERB MINUTKA 40TOR EXPRES;3;1,4;4,2;2,37;7,11;2,92;8,76;0,01;40,93;0,97;2,91;0,01
01.05.2018;4561;COFFEE TEA;HERB SZA?WIA 20 T VITAX;1;2,43;2,43;3,24;3,24;3,99;3,99;0;25;0,81;0,81;0
01.05.2018;1339;COFFEE TEA;HERB.MINUTKA EXP 100SZT;3;2,59;7,77;3,89;11,67;4,79;14,37;0,01;33,42;1,3;3,9;0,02
01.05.2018;588;COFFEE TEA;HERB.SAGA EXPR.20SZT;1;1,19;1,19;1,71;1,71;2,1;2,1;0;30,41;0,52;0,52;0
01.05.2018;11525;COFFEE TEA;HERBATA MIETA 20T POSTI EXPRES;3;1,15;3,45;1,78;5,34;2,19;6,57;0,01;35,39;0,63;1,89;0,01
