No,Date(UTC),Ref1,Source Description 1,Latitude,Longitude,Depth,Constant Deg.,Source No 2,Source Description 2,Type,Magnitude,Source No 3,Source Description 3
12033,2011-07-17 19:51:50,0, ,39.0638,29.1243,13.84,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
12032,2011-07-13 01:31:49,0, ,39.123000000000005,29.0328,14.7,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
12031,2011-07-11 16:09:12,0, ,40.1382,29.9733,26.14,No,7,AFAD-DDA,Ml,4.7,7,AFAD-DDA
12030,2011-07-10 04:22:59,0, ,38.57,44.34,5.0,No,21,KRDEA-ISK,Ml,4.4,21,KRDEA-ISK
12028,2011-07-03 14:16:29,0, ,39.1037,29.0147,10.78,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
12027,2011-07-02 21:30:47,0, ,36.65,26.65,107.0,No,21,KRDEA-ISK,Ml,4.4,21,KRDEA-ISK
12025,2011-06-29 19:48:06,0, ,37.36,35.87,16.0,No,21,KRDEA-ISK,Ml,4.5,21,KRDEA-ISK
12023,2011-06-29 11:40:48,0, ,39.1232,29.0032,9.28,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
12022,2011-06-27 23:41:41,0, ,39.07,29.0,8.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
12021,2011-06-27 21:28:51,0, ,39.1217,29.0443,12.15,No,7,AFAD-DDA,Ml,4.4,7,AFAD-DDA
12020,2011-06-27 21:13:59,0, ,39.12,29.02,9.0,No,21,KRDEA-ISK,Mw,5.0,10,HRVD-GCMT
12017,2011-06-23 12:00:06,0, ,38.5867,39.6008,19.2,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
12016,2011-06-23 07:34:43,0, ,38.5562,39.6307,13.42,No,7,AFAD-DDA,Mw,5.4,10,HRVD-GCMT
12013,2011-06-15 18:23:11,0, ,36.5967,28.7742,25.98,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
12009,2011-06-13 11:31:01,0, ,38.3815,33.953,10.51,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
12008,2011-06-10 22:47:05,0, ,39.0975,28.3405,34.38,No,7,AFAD-DDA,Ml,4.7,7,AFAD-DDA
12005,2011-06-05 21:29:12,0, ,39.143,29.095,6.98,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
12004,2011-06-04 13:51:06,0, ,39.1122,29.1018,15.63,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
12003,2011-05-30 22:03:35,0, ,39.1567,29.0112,15.29,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
12001,2011-05-29 11:02:06,0, ,37.41,42.57,11.0,No,21,KRDEA-ISK,Ml,4.6,21,KRDEA-ISK
12000,2011-05-29 01:31:39,0, ,39.1425,29.0853,5.04,No,7,AFAD-DDA,Ml,4.5,7,AFAD-DDA
11999,2011-05-28 18:06:48,0, ,39.1123,29.0278,16.62,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11998,2011-05-28 07:35:31,0, ,39.11,29.13,8.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
11997,2011-05-28 05:47:17,0, ,39.1215,29.0408,23.02,No,7,AFAD-DDA,Mw,5.1,10,HRVD-GCMT
11995,2011-05-27 12:31:08,0, ,36.99,45.13,15.0,No,8,EMSC-CSEM,mb,4.2,8,EMSC-CSEM
11994,2011-05-27 07:43:37,0, ,39.1393,29.1235,19.42,No,7,AFAD-DDA,Ml,4.4,7,AFAD-DDA
11992,2011-05-24 02:55:29,0, ,39.1013,29.0217,16.8,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11991,2011-05-23 10:06:38,0, ,39.0988,27.1522,26.37,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11990,2011-05-22 14:51:21,0, ,36.6565,27.1684,133.7,No,8,EMSC-CSEM,Ml,4.0,8,EMSC-CSEM
11989,2011-05-22 02:12:09,0, ,36.3253,31.399,13.7,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11988,2011-05-21 21:43:09,0, ,39.1037,29.0513,7.0,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11987,2011-05-20 11:30:07,0, ,39.1228,29.0027,7.0,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11986,2011-05-20 05:00:36,0, ,39.1202,29.0872,7.09,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11985,2011-05-20 04:00:35,0, ,39.1443,29.0023,6.97,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11984,2011-05-20 00:58:33,0, ,39.1147,29.0837,17.38,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11983,2011-05-20 00:13:08,0, ,39.1413,29.1065,16.92,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11982,2011-05-19 22:19:04,0, ,39.115,28.9885,6.95,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11981,2011-05-19 21:33:10,0, ,39.131,29.1235,20.83,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11980,2011-05-19 21:21:29,0, ,39.1128,29.0317,6.99,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11979,2011-05-19 21:12:51,0, ,39.113,29.0377,7.74,No,7,AFAD-DDA,Ml,4.8,7,AFAD-DDA
11978,2011-05-19 21:08:14,0, ,39.11,29.0338,7.06,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11977,2011-05-19 20:43:31,0, ,39.12,29.09,2.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
11976,2011-05-19 20:41:45,0, ,39.1,29.13,5.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
11974,2011-05-19 20:25:32,0, ,39.1442,29.1078,7.0,No,7,AFAD-DDA,Ml,4.6,7,AFAD-DDA
11973,2011-05-19 20:15:22,0, ,39.1328,29.081999999999997,24.46,No,7,AFAD-DDA,Mw,5.9,10,HRVD-GCMT
11969,2011-05-08 06:50:23,0, ,36.6326,27.2625,12.0,No,8,EMSC-CSEM,Mw,5.2,10,HRVD-GCMT
11968,2011-05-07 18:00:49,0, ,37.02,28.17,5.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
11966,2011-05-01 15:04:28,0, ,39.0602,28.0227,24.88,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11965,2011-04-30 15:26:04,0, ,38.2,42.64,8.0,No,21,KRDEA-ISK,Ml,4.1,21,KRDEA-ISK
11962,2011-04-27 02:04:49,0, ,36.34,28.69,2.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
11961,2011-04-23 05:22:11,0, ,37.47,35.58,11.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
11959,2011-04-22 05:43:31,0, ,38.9837,29.8262,21.32,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11958,2011-04-10 11:11:50,0, ,36.45,28.82,6.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
11950,2011-04-03 23:42:18,0, ,36.49,28.77,5.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
11949,2011-04-01 13:45:24,0, ,35.69,26.63,17.0,No,21,KRDEA-ISK,Ml,4.1,21,KRDEA-ISK
11947,2011-03-30 17:07:20,0, ,40.05,27.83,8.0,No,21,KRDEA-ISK,Ml,4.3,21,KRDEA-ISK
11946,2011-03-29 00:53:10,0, ,39.1602,29.0673,6.97,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11942,2011-03-17 18:54:23,0, ,35.7352,36.4597,12.47,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11938,2011-03-16 11:18:02,0, ,37.31,30.48,8.0,No,21,KRDEA-ISK,Ml,4.1,21,KRDEA-ISK
11937,2011-03-14 18:57:09,0, ,38.66,44.2,5.0,No,21,KRDEA-ISK,Ml,4.6,21,KRDEA-ISK
11935,2011-03-09 07:04:04,0, ,40.43,28.06,9.0,No,21,KRDEA-ISK,Ml,4.0,21,KRDEA-ISK
11934,2011-03-08 18:31:37,0, ,35.9728,34.5602,37.93,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11933,2011-03-06 07:58:38,0, ,39.24,40.41,5.0,No,21,KRDEA-ISK,Ml,4.2,21,KRDEA-ISK
11924,2011-02-25 21:33:26,0, ,36.58,27.17,137.9,No,8,EMSC-CSEM,Ml,4.1,8,EMSC-CSEM
11921,2011-02-22 18:15:53,0, ,38.93,42.29,3.0,No,21,KRDEA-ISK,Ml,4.5,21,KRDEA-ISK
11920,2011-02-22 09:16:06,0, ,38.99,42.32,5.0,No,21,KRDEA-ISK,Ml,4.3,21,KRDEA-ISK
11919,2011-02-22 09:11:44,0, ,39.01,42.29,5.0,No,21,KRDEA-ISK,Ml,4.5,21,KRDEA-ISK
11918,2011-02-22 09:08:15,0, ,38.99,42.31,5.0,No,21,KRDEA-ISK,Ml,4.4,21,KRDEA-ISK
11917,2011-02-22 06:36:47,0, ,39.01,42.32,5.0,No,21,KRDEA-ISK,Ml,4.1,21,KRDEA-ISK
11916,2011-02-20 14:13:57,0, ,40.5883,34.8145,18.89,No,7,AFAD-DDA,Ml,4.4,7,AFAD-DDA
11912,2011-02-07 18:31:42,0, ,36.61,26.95,142.4,No,8,EMSC-CSEM,Mw,4.5,8,EMSC-CSEM
11911,2011-02-06 02:09:01,0, ,37.8,27.21,8.0,No,21,KRDEA-ISK,Ml,4.2,21,KRDEA-ISK
11910,2011-02-05 07:17:01,0, ,37.9045,29.0512,10.09,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11909,2011-02-05 02:37:54,0, ,37.83,27.34,5.0,No,21,KRDEA-ISK,Ml,4.1,21,KRDEA-ISK
11908,2011-02-03 15:27:50,0, ,38.46,39.18,4.0,No,21,KRDEA-ISK,Ml,4.2,21,KRDEA-ISK
11906,2011-01-23 03:51:22,0, ,41.9702,42.6808,7.83,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11902,2011-01-20 02:09:37,0, ,40.71,29.76,10.0,No,21,KRDEA-ISK,Ml,4.1,21,KRDEA-ISK
11901,2011-01-19 09:51:11,0, ,41.92,42.79,7.0,No,21,KRDEA-ISK,Ml,4.1,21,KRDEA-ISK
11900,2011-01-19 09:17:48,0, ,41.876999999999995,42.7038,27.81,No,7,AFAD-DDA,Mw,5.3,10,HRVD-GCMT
11896,2011-01-02 13:14:19,0, ,36.88,43.21,10.0,No,21,KRDEA-ISK,Ml,4.1,21,KRDEA-ISK
11894,2010-12-31 20:57:37,0, ,40.58,27.34,16.0,No,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011
11893,2010-12-26 15:34:03,0, ,39.9972,40.0146,2.2,No,5,ISC,mb,4.4,5,ISC
11892,2010-12-26 05:08:20,0, ,40.3222,25.8821,12.7,No,5,ISC,mb,4.1,5,ISC
11887,2010-12-14 23:01:59,0, ,36.5986,28.0533,66.5,No,5,ISC,mb,4.1,5,ISC
11884,2010-12-08 21:50:53,0, ,37.88,27.34,7.0,No,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011
11882,2010-12-06 05:16:09,0, ,38.9326,44.3693,5.7,No,5,ISC,mb,4.2,12,MOS
11880,2010-12-04 03:49:09,0, ,36.4577,26.3931,128.2,No,5,ISC,mb,4.7,5,ISC
11877,2010-11-22 10:38:03,0, ,36.888000000000005,42.8546,10.0,No,5,ISC,Ml,4.2,37,ISN
11874,2010-11-16 10:50:35,0, ,37.314,36.3921,14.5,No,5,ISC,mb,4.4,5,ISC
11872,2010-11-14 23:08:28,0, ,36.563,35.9986,16.7,No,5,ISC,Mw,4.9,10,HRVD-GCMT
11871,2010-11-14 05:21:44,0, ,37.8558,27.3385,18.66,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11869,2010-11-11 20:08:02,0, ,37.8579,27.3856,15.0,No,8,EMSC-CSEM,Mw,5.0,10,HRVD-GCMT
11867,2010-11-07 05:51:30,0, ,39.51,40.22,5.0,No,6,Kalafat ve Di?.2011,Ml,4.1,6,Kalafat ve Di?.2011
11865,2010-11-06 11:57:58,0, ,39.5192,40.2092,12.73,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11863,2010-11-06 01:05:16,0, ,38.8932,44.3567,1.0,No,5,ISC,mb,4.1,5,ISC
11860,2010-11-03 02:51:26,0, ,40.425,26.2214,10.0,No,8,EMSC-CSEM,Mw,5.3,10,HRVD-GCMT
11859,2010-10-29 13:46:45,0, ,37.1242,30.7457,95.6,No,5,ISC,mb,4.2,5,ISC
11854,2010-10-21 09:48:44,0, ,38.8685,25.9718,37.28,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11853,2010-10-19 14:32:13,0, ,39.3917,33.1148,7.02,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11852,2010-10-15 05:33:11,0, ,35.9538,30.3965,45.8,No,5,ISC,mb,4.1,5,ISC
11851,2010-10-14 09:08:24,0, ,36.1602,29.5918,42.8,No,5,ISC,mb,4.3,5,ISC
11850,2010-10-11 18:03:58,0, ,37.8858,27.2912,6.99,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11846,2010-10-05 23:43:14,0, ,38.0022,27.951999999999998,17.11,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11844,2010-10-03 17:49:03,0, ,40.8323,28.176,3.2,No,5,ISC,mb,4.4,14,NEIC
11840,2010-10-01 21:05:14,0, ,38.2302,42.5155,5.0,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11833,2010-09-27 04:26:06,0, ,37.35,44.21,30.0,No,6,Kalafat ve Di?.2011,Ml,4.2,6,Kalafat ve Di?.2011
11825,2010-09-17 10:17:09,0, ,38.1273,38.9343,13.7,No,5,ISC,mb,4.7,5,ISC
11823,2010-09-15 02:37:14,0, ,42.38,44.51,2.0,No,8,EMSC-CSEM,mb,4.4,8,EMSC-CSEM
11819,2010-09-07 14:17:59,0, ,37.0191,27.6161,6.3,No,5,ISC,mb,4.2,5,ISC
11818,2010-09-07 02:48:54,0, ,39.501,40.1426,1.8,No,5,ISC,mb,4.2,12,MOS
11814,2010-08-23 04:22:37,0, ,40.3769,25.9446,13.3,No,5,ISC,Ml,4.1,32,THE
11813,2010-08-21 02:34:59,0, ,42.18,26.21,2.0,No,8,EMSC-CSEM,Ml,4.0,8,EMSC-CSEM
11810,2010-08-20 06:45:28,0, ,37.1042,31.1398,107.3,No,5,ISC,mb,4.1,5,ISC
11809,2010-08-16 06:41:22,0, ,39.7218,38.9226,15.27,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11808,2010-08-16 03:09:01,0, ,40.8477,31.631999999999998,10.83,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11807,2010-08-12 02:23:05,0, ,39.6865,27.5781,13.8,No,5,ISC,mb,4.3,5,ISC
11803,2010-08-08 00:24:13,0, ,36.573,27.9742,22.3,No,5,ISC,mb,4.3,5,ISC
11800,2010-08-05 05:31:12,0, ,37.724000000000004,35.5513,7.56,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11798,2010-08-04 20:38:44,0, ,37.4865,27.0433,12.66,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11794,2010-07-25 17:06:20,0, ,36.9509,30.3928,9.9,No,5,ISC,mb,4.1,5,ISC
11792,2010-07-18 20:56:20,0, ,40.0077,41.8307,13.67,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11788,2010-07-16 08:11:02,0, ,36.8323,26.9143,167.1,No,5,ISC,Mw,5.1,10,HRVD-GCMT
11787,2010-07-15 05:35:31,0, ,36.8,27.4003,22.42,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11784,2010-07-04 05:04:25,0, ,40.0247,37.469,19.22,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11779,2010-06-11 10:56:45,0, ,40.4264,28.9573,12.9,No,5,ISC,mb,4.2,12,MOS
11776,2010-06-08 04:26:15,0, ,37.747,36.1248,22.48,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11775,2010-06-07 21:45:07,0, ,37.7448,36.102,18.77,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11772,2010-06-06 07:02:12,0, ,38.95,25.95,14.0,No,6,Kalafat ve Di?.2011,Ml,4.1,6,Kalafat ve Di?.2011
11771,2010-05-29 05:10:06,0, ,40.95,26.65,10.0,No,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM
11769,2010-05-26 14:22:20,0, ,36.6326,29.8462,14.5,No,5,ISC,mb,4.5,5,ISC
11767,2010-05-22 02:30:35,0, ,39.3347,41.1451,5.2,No,5,ISC,mb,4.0,5,ISC
11766,2010-05-15 20:12:20,0, ,35.6875,29.991,19.24,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11765,2010-05-15 14:08:22,0, ,41.2,30.13,5.0,No,6,Kalafat ve Di?.2011,Ml,4.3,6,Kalafat ve Di?.2011
11762,2010-05-11 05:23:13,0, ,39.4486,25.9369,9.9,No,5,ISC,mb,4.3,14,NEIC
11760,2010-05-08 01:46:29,0, ,38.7992,40.0485,19.31,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11758,2010-04-30 17:02:59,0, ,37.4757,38.8793,22.41,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11757,2010-04-29 10:32:55,0, ,35.7637,27.483,14.2,No,5,ISC,mb,4.5,5,ISC
11756,2010-04-28 16:35:08,0, ,36.3285,27.6806,16.8,No,5,ISC,mb,4.4,5,ISC
11752,2010-04-24 05:15:08,0, ,38.8042,40.1315,19.94,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11751,2010-04-13 15:18:21,0, ,36.2144,27.5308,21.3,No,5,ISC,mb,4.0,5,ISC
11749,2010-04-11 16:10:57,0, ,39.0662,40.8078,18.15,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11748,2010-04-09 07:09:12,0, ,35.6944,29.436999999999998,15.2,No,5,ISC,mb,4.1,5,ISC
11747,2010-04-02 07:37:19,0, ,40.5354,35.0245,15.0,No,5,ISC,mb,4.3,5,ISC
11746,2010-04-02 01:05:26,0, ,35.8785,31.0619,61.0,No,5,ISC,mb,4.0,14,NEIC
11744,2010-03-26 19:25:38,0, ,38.1832,26.2581,12.3,No,5,ISC,mb,4.0,5,ISC
11743,2010-03-26 18:35:55,0, ,38.205999999999996,26.2486,14.8,No,5,ISC,mb,4.8,5,ISC
11742,2010-03-24 14:11:30,0, ,38.7713,40.0935,22.57,No,7,AFAD-DDA,Mw,5.1,10,HRVD-GCMT
11741,2010-03-23 19:33:14,0, ,39.8897,38.6448,19.54,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11739,2010-03-19 21:13:56,0, ,38.9,39.0,5.0,No,6,Kalafat ve Di?.2011,Ml,4.1,6,Kalafat ve Di?.2011
11736,2010-03-13 10:27:42,0, ,35.8557,31.0427,10.72,No,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA
11735,2010-03-12 22:50:45,0, ,38.8157,40.0357,14.05,No,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA
11732,2010-03-09 18:14:35,0, ,39.91,39.14,6.0,No,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011
11731,2010-03-09 15:35:03,0, ,39.89,39.14,5.0,No,6,Kalafat ve Di?.2011,Ml,4.2,6,Kalafat ve Di?.2011
11730,2010-03-09 07:34:36,0, ,38.75,40.15,5.0,No,6,Kalafat ve Di?.2011,Ml,4.1,6,Kalafat ve Di?.2011
11729,2010-03-09 07:21:25,0, ,38.8517,40.2428,7.4,No,5,ISC,mb,4.0,5,ISC
11727,2010-03-09 06:14:59,0, ,38.7182,40.1231,4.0,No,5,ISC,mb,4.1,14,NEIC
11725,2010-03-09 00:09:18,0, ,38.7357,40.0138,4.6,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11724,2010-03-08 15:04:53,0, ,38.6966,40.0988,2.0,No,8,EMSC-CSEM,Mw,4.9,10,HRVD-GCMT
11723,2010-03-08 14:17:35,0, ,38.7375,40.0392,6.21,No,7,AFAD-DDA,Ml,4.4,7,AFAD-DDA
11722,2010-03-08 11:12:10,0, ,38.7452,40.0342,11.75,No,7,AFAD-DDA,Mw,5.1,10,HRVD-GCMT
11721,2010-03-08 10:14:23,0, ,39.7957,40.0477,4.91,No,7,AFAD-DDA,Ml,5.0,7,AFAD-DDA
11720,2010-03-08 09:00:48,0, ,38.7326,40.1021,5.0,No,8,EMSC-CSEM,Mw,4.9,10,HRVD-GCMT
11719,2010-03-08 08:11:23,0, ,38.7708,40.0217,4.4,No,5,ISC,mb,4.1,5,ISC
11718,2010-03-08 07:47:38,0, ,38.7518,40.0418,15.15,No,7,AFAD-DDA,Mw,5.6,10,HRVD-GCMT
11717,2010-03-08 03:20:26,0, ,38.8151,40.1267,5.7,No,5,ISC,mb,4.1,5,ISC
11716,2010-03-08 02:32:00,0, ,38.77,40.07,5.0,No,7,AFAD-DDA,Mw,6.1,10,HRVD-GCMT
11715,2010-03-02 00:59:43,0, ,39.14,29.1,7.0,No,6,Kalafat ve Di?.2011,Ml,4.3,6,Kalafat ve Di?.2011
11714,2010-03-02 00:43:14,0, ,39.1339,29.0705,2.8,No,5,ISC,mb,4.2,5,ISC
11708,2010-02-19 00:34:59,0, ,39.963,33.1522,17.47,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11707,2010-02-14 12:20:50,0, ,38.74,40.02,6.0,No,6,Kalafat ve Di?.2011,Ml,4.1,6,Kalafat ve Di?.2011
11700,2010-02-04 23:42:53,0, ,36.15,32.01,100.0,No,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM
11695,2010-02-01 04:01:42,0, ,39.5572,37.9669,12.0,No,5,ISC,mb,4.1,5,ISC
11694,2010-01-31 04:18:12,0, ,36.9247,29.3357,6.92,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11690,2010-01-25 01:10:19,0, ,38.8471,26.9071,13.4,No,5,ISC,mb,4.0,14,NEIC
11689,2010-01-24 19:59:54,0, ,37.59,35.62,2.0,No,8,EMSC-CSEM,mb,4.2,8,EMSC-CSEM
11671,2009-12-31 13:01:38,0, ,36.2297,27.6118,75.8,No,5,ISC,mb,4.0,5,ISC
11668,2009-12-23 04:44:40,0, ,37.6271,26.4571,15.6,No,5,ISC,mb,4.2,5,ISC
11666,2009-12-19 06:25:59,0, ,36.0037,27.2854,106.5,No,5,ISC,mb,4.1,5,ISC
11665,2009-12-12 15:23:17,0, ,36.4838,28.618000000000002,56.3,No,5,ISC,mb,4.4,5,ISC
11664,2009-12-04 17:45:16,0, ,41.4078,44.191,13.63,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11663,2009-12-04 17:19:49,0, ,37.4107,29.5697,19.5,No,5,ISC,mb,4.7,5,ISC
11662,2009-12-04 06:02:21,0, ,37.9332,28.8681,10.0,No,8,EMSC-CSEM,Mw,4.9,10,HRVD-GCMT
11661,2009-12-01 17:54:03,0, ,36.2274,26.9512,127.6,No,5,ISC,mb,4.3,5,ISC
11659,2009-11-25 10:53:44,0, ,37.9465,28.8611,13.8,No,5,ISC,mb,4.5,5,ISC
11657,2009-11-24 02:00:03,0, ,35.94,30.08,20.0,No,8,EMSC-CSEM,mb,4.5,8,EMSC-CSEM
11655,2009-11-22 02:01:49,0, ,41.3058,33.6146,9.4,No,5,ISC,mb,4.4,5,ISC
11646,2009-11-07 03:13:43,0, ,36.0444,31.813000000000002,76.3,No,5,ISC,mb,4.4,5,ISC
11641,2009-10-23 14:17:56,0, ,35.7157,28.1092,55.17,No,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA
11636,2009-10-13 04:22:57,0, ,37.0936,36.0807,5.5,No,5,ISC,mb,4.0,5,ISC
11628,2009-10-05 01:58:09,0, ,38.3683,39.2918,5.16,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11618,2009-09-22 22:11:31,0, ,36.5072,30.8303,80.0,No,8,EMSC-CSEM,Mw,4.1,8,EMSC-CSEM
11615,2009-09-15 09:23:48,0, ,39.09,29.05,11.0,No,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011
11603,2009-09-12 00:50:40,0, ,37.5201,27.0555,12.4,No,5,ISC,mb,4.0,5,ISC
11602,2009-09-11 22:14:35,0, ,37.5293,27.008000000000003,7.09,No,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA
11600,2009-09-11 01:58:31,0, ,37.9406,32.5307,10.0,No,8,EMSC-CSEM,Mw,4.9,10,HRVD-GCMT
11599,2009-09-10 18:29:54,0, ,37.9275,32.5427,10.0,No,8,EMSC-CSEM,Mw,4.8,10,HRVD-GCMT
11596,2009-09-09 05:56:47,0, ,35.84,29.93,10.0,No,6,Kalafat ve Di?.2011,Ml,4.3,6,Kalafat ve Di?.2011
11579,2009-08-31 21:49:54,0, ,38.67,26.35,18.0,No,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011
11576,2009-08-30 00:42:25,0, ,38.48,26.29,14.0,No,6,Kalafat ve Di?.2011,Ml,4.2,6,Kalafat ve Di?.2011
11567,2009-08-24 04:28:43,0, ,35.86,26.06,67.0,No,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011
11559,2009-08-08 13:52:39,0, ,40.3505,27.4303,13.2,No,5,ISC,mb,4.2,5,ISC
11558,2009-08-07 16:14:29,0, ,35.8955,26.6828,94.7,No,5,ISC,mb,4.0,5,ISC
11556,2009-08-01 16:42:39,0, ,40.37,28.28,10.0,No,6,Kalafat ve Di?.2011,Ml,4.3,6,Kalafat ve Di?.2011
11555,2009-07-30 07:37:53,0, ,39.5854,39.7483,13.7,No,5,ISC,Mw,5.0,10,HRVD-GCMT
11554,2009-07-28 17:38:51,0, ,36.0608,29.7236,25.4,No,5,ISC,mb,4.5,5,ISC
11553,2009-07-27 17:31:00,0, ,42.36,45.11,2.0,No,8,EMSC-CSEM,mb,4.1,8,EMSC-CSEM
11552,2009-07-27 16:16:21,0, ,42.35,45.11,15.0,No,8,EMSC-CSEM,mb,4.1,8,EMSC-CSEM
11549,2009-07-24 05:48:20,0, ,37.4913,35.7431,10.0,No,8,EMSC-CSEM,Mw,4.1,8,EMSC-CSEM
11546,2009-07-18 20:32:28,0, ,35.86,43.35,12.0,No,8,EMSC-CSEM,Mw,5.1,10,HRVD-GCMT
11545,2009-07-18 14:25:29,0, ,41.3,43.83,2.0,No,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM
11538,2009-07-12 23:32:56,0, ,37.95,29.39,5.0,No,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011
11526,2009-07-07 15:57:03,0, ,38.2321,38.7842,2.8,No,5,ISC,mb,4.3,5,ISC
11520,2009-07-05 23:48:25,0, ,38.8805,43.8275,2.0,No,5,ISC,mb,4.0,12,MOS
11501,2009-07-01 14:00:20,0, ,41.51,43.45,2.0,No,8,EMSC-CSEM,mb,4.2,8,EMSC-CSEM
11487,2009-06-23 04:49:21,0, ,35.9688,30.0579,15.0,No,8,EMSC-CSEM,Mw,4.2,8,EMSC-CSEM
11485,2009-06-20 08:28:19,0, ,37.61,26.93,2.0,No,8,EMSC-CSEM,Mw,5.1,10,HRVD-GCMT
11480,2009-06-18 07:34:55,0, ,40.2548,44.7963,7.0,No,5,ISC,mb,4.1,5,ISC
