MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
2017-06-01,353,31,Female,C18,Master,33134,2015-07-15,,1,1,481080,2
2017-07-01,353,31,Female,C18,Master,33134,2015-07-15,,1,1,750440,3
2017-08-01,353,31,Female,C18,Master,33134,2015-07-15,,1,1,481380,3
2017-09-01,353,31,Female,C18,Master,33134,2015-07-15,,1,1,578300,3
2017-10-01,353,31,Female,C18,Master,33134,2015-07-15,,1,1,136640,1
2017-11-01,353,31,Female,C18,Master,33134,2015-07-15,2017-11-13,1,1,149760,1
2016-01-01,354,31,Female,C11,College,60555,2015-11-30,,1,1,0,1
2016-02-01,354,31,Female,C11,College,60555,2015-11-30,,1,1,0,1
2016-03-01,354,31,Female,C11,College,60555,2015-11-30,2016-02-27,1,1,0,1
2016-01-01,355,34,Male,C22,Master,135879,2015-06-16,,3,3,1131740,2
2016-02-01,355,34,Male,C22,Master,135879,2015-06-16,,3,3,464880,2
2016-03-01,355,34,Male,C22,Master,135879,2015-06-16,,3,3,3117120,2
2016-04-01,355,34,Male,C22,Master,135879,2015-06-16,,3,3,0,1
2016-05-01,355,34,Male,C22,Master,135879,2015-06-16,,3,3,250020,1
2016-06-01,355,34,Male,C22,Master,135879,2015-06-16,,3,3,-1850000,1
2016-07-01,355,34,Male,C22,Master,135879,2015-06-16,,3,3,50000,1
2016-08-01,355,34,Male,C22,Master,135879,2015-06-16,2016-08-09,3,3,0,1
2017-03-01,357,34,Male,C2,College,127616,2017-03-08,,4,4,3070030,3
2017-04-01,357,34,Male,C2,College,127616,2017-03-08,,4,4,0,2
2017-05-01,357,34,Male,C2,College,127616,2017-03-08,,4,4,1526310,2
2017-06-01,357,34,Male,C2,College,127616,2017-03-08,,4,4,804460,2
2017-07-01,357,34,Male,C2,College,127616,2017-03-08,,4,4,1132450,2
2017-08-01,357,34,Male,C2,College,127616,2017-03-08,,4,4,661430,2
2017-09-01,357,35,Male,C2,College,127616,2017-03-08,,4,4,1116340,2
2017-10-01,357,35,Male,C2,College,127616,2017-03-08,,4,4,1226090,2
2017-11-01,357,35,Male,C2,College,127616,2017-03-08,,4,4,2116400,2
2017-12-01,357,35,Male,C2,College,127616,2017-03-08,,4,4,1538020,2
2016-11-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,0,1
2016-12-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,0,1
2017-01-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,350000,2
2017-02-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,300440,2
2017-03-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,1939330,2
2017-04-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,931300,3
2017-05-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,247100,3
2017-06-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,250020,3
2017-07-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,0,2
2017-08-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,497750,2
2017-09-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,200000,2
2017-10-01,358,39,Female,C26,Master,117830,2016-10-29,,3,3,0,1
2017-11-01,358,40,Female,C26,Master,117830,2016-10-29,,3,3,159190,1
2017-12-01,358,40,Female,C26,Master,117830,2016-10-29,,3,3,300000,1
2016-06-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,0,1
2016-07-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,0,2
2016-08-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,1212000,2
2016-09-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,1000000,2
2016-10-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,0,3
2016-11-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,4000000,3
2016-12-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,2251000,3
2017-01-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,1193830,3
2017-02-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,2900000,3
2017-03-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,8560000,3
2017-04-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,1000000,2
2017-05-01,359,36,Male,C4,Master,107473,2016-06-20,,2,4,193800,2
2017-06-01,359,37,Male,C4,Master,107473,2016-06-20,,2,4,926310,2
2017-07-01,359,37,Male,C4,Master,107473,2016-06-20,,2,4,3200040,3
2017-08-01,359,37,Male,C4,Master,107473,2016-06-20,,2,4,1551080,3
2017-09-01,359,37,Male,C4,Master,107473,2016-06-20,,2,4,2200040,3
2017-10-01,359,37,Male,C4,Master,107473,2016-06-20,,2,4,1112930,2
2017-11-01,359,37,Male,C4,Master,107473,2016-06-20,,2,4,3159000,2
2017-12-01,359,37,Male,C4,Master,107473,2016-06-20,,2,4,999990,2
2016-01-01,360,39,Female,C20,Bachelor,58347,2015-10-21,,2,2,313450,1
2016-02-01,360,39,Female,C20,Bachelor,58347,2015-10-21,2016-02-13,2,2,0,1
2016-01-01,361,33,Male,C21,College,13743,2015-09-17,,1,1,223890,1
2016-02-01,361,33,Male,C21,College,13743,2015-09-17,,1,1,109230,1
2016-03-01,361,33,Male,C21,College,13743,2015-09-17,2016-03-18,1,1,0,1
2017-05-01,362,37,Female,C20,Master,51609,2017-05-04,,2,2,0,1
2017-06-01,362,37,Female,C20,Master,51609,2017-05-04,,2,2,0,1
2017-07-01,362,37,Female,C20,Master,51609,2017-05-04,,2,2,1498780,4
2017-08-01,362,38,Female,C20,Master,51609,2017-05-04,,2,2,516600,4
2017-09-01,362,38,Female,C20,Master,51609,2017-05-04,,2,2,700560,4
2017-10-01,362,38,Female,C20,Master,51609,2017-05-04,,2,2,0,2
2017-11-01,362,38,Female,C20,Master,51609,2017-05-04,,2,2,300000,2
2017-12-01,362,38,Female,C20,Master,51609,2017-05-04,,2,2,896200,2
2016-12-01,363,30,Male,C21,Master,67650,2016-12-08,,2,2,0,1
2017-01-01,363,30,Male,C21,Master,67650,2016-12-08,,2,2,0,1
2017-02-01,363,30,Male,C21,Master,67650,2016-12-08,,2,2,0,1
2017-03-01,363,30,Male,C21,Master,67650,2016-12-08,,2,2,659360,1
2017-04-01,363,30,Male,C21,Master,67650,2016-12-08,,2,2,0,1
2017-05-01,363,30,Male,C21,Master,67650,2016-12-08,,2,2,512220,1
2017-06-01,363,30,Male,C21,Master,67650,2016-12-08,,2,2,0,1
2017-07-01,363,30,Male,C21,Master,67650,2016-12-08,,2,2,343170,1
2017-08-01,363,30,Male,C21,Master,67650,2016-12-08,,2,2,155560,1
2017-09-01,363,30,Male,C21,Master,67650,2016-12-08,2017-09-18,2,2,0,1
2017-03-01,364,27,Male,C13,Master,35727,2017-03-07,,1,1,0,1
2017-04-01,364,27,Male,C13,Master,35727,2017-03-07,,1,1,0,2
2017-05-01,364,27,Male,C13,Master,35727,2017-03-07,,1,1,151050,2
2017-06-01,364,27,Male,C13,Master,35727,2017-03-07,,1,1,305120,2
2017-07-01,364,27,Male,C13,Master,35727,2017-03-07,2017-06-29,1,1,0,1
2017-02-01,365,24,Female,C22,College,44740,2017-02-01,,2,2,0,1
2017-03-01,365,24,Female,C22,College,44740,2017-02-01,,2,2,0,1
2017-04-01,365,24,Female,C22,College,44740,2017-02-01,,2,2,0,1
2017-05-01,365,24,Female,C22,College,44740,2017-02-01,2017-05-19,2,2,0,1
2017-11-01,366,29,Male,C15,Master,44630,2017-10-30,,2,2,0,1
2017-12-01,366,29,Male,C15,Master,44630,2017-10-30,,2,2,0,1
2016-01-01,368,43,Male,C23,Bachelor,46719,2015-09-18,,1,1,1254620,4
2016-02-01,368,43,Male,C23,Bachelor,46719,2015-09-18,,1,1,1331810,4
2016-03-01,368,43,Male,C23,Bachelor,46719,2015-09-18,,1,1,2031450,4
2016-04-01,368,43,Male,C23,Bachelor,46719,2015-09-18,,1,1,125290,4
2016-05-01,368,43,Male,C23,Bachelor,46719,2015-09-18,,1,1,2678110,4
2016-06-01,368,43,Male,C23,Bachelor,46719,2015-09-18,,1,1,1844060,4
2016-07-01,368,43,Male,C23,Bachelor,46719,2015-09-18,,1,1,1824960,4
2016-08-01,368,43,Male,C23,Bachelor,46719,2015-09-18,,1,1,1516940,4
2016-09-01,368,43,Male,C23,Bachelor,46719,2015-09-18,,1,1,1498710,4
2016-10-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,800000,4
2016-11-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,245250,4
2016-12-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,1032850,4
2017-01-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,1282190,4
2017-02-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,2027190,4
2017-03-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,1634040,4
2017-04-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,493860,2
2017-05-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,542620,2
2017-06-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,0,2
2017-07-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,2225760,4
2017-08-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,1976570,4
2017-09-01,368,44,Male,C23,Bachelor,46719,2015-09-18,,1,1,1901750,4
2017-10-01,368,45,Male,C23,Bachelor,51911,2015-09-18,,1,2,940080,4
2017-11-01,368,45,Male,C23,Bachelor,51911,2015-09-18,,1,2,1111760,4
2017-12-01,368,45,Male,C23,Bachelor,51911,2015-09-18,,1,2,549400,4
2017-09-01,369,32,Male,C20,College,28186,2017-09-20,,1,1,0,1
2017-10-01,369,32,Male,C20,College,28186,2017-09-20,,1,1,0,1
2017-11-01,369,32,Male,C20,College,28186,2017-09-20,,1,1,0,1
2017-12-01,369,32,Male,C20,College,28186,2017-09-20,2017-12-12,1,1,0,1
2016-01-01,371,46,Female,C20,Bachelor,49113,2015-07-20,,1,1,611020,3
2016-02-01,371,46,Female,C20,Bachelor,49113,2015-07-20,,1,1,495100,3
2016-03-01,371,46,Female,C20,Bachelor,49113,2015-07-20,,1,1,1243650,3
2016-04-01,371,46,Female,C20,Bachelor,49113,2015-07-20,,1,1,100440,3
2016-05-01,371,46,Female,C20,Bachelor,49113,2015-07-20,,1,1,500000,3
2016-06-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,250000,3
2016-07-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,0,3
2016-08-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,526480,3
2016-09-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,485070,3
2016-10-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,194000,2
2016-11-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,200000,2
2016-12-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,200000,2
2017-01-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,300150,2
2017-02-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,-436340,2
2017-03-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,1690170,2
2017-04-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,747900,3
2017-05-01,371,47,Female,C20,Bachelor,49113,2015-07-20,,1,1,98140,3
2017-06-01,371,48,Female,C20,Bachelor,49113,2015-07-20,,1,1,997390,3
2017-07-01,371,48,Female,C20,Bachelor,49113,2015-07-20,,1,1,912440,3
2017-08-01,371,48,Female,C20,Bachelor,49113,2015-07-20,,1,1,0,3
2017-09-01,371,48,Female,C20,Bachelor,49113,2015-07-20,,1,1,581000,3
2017-10-01,371,48,Female,C20,Bachelor,49113,2015-07-20,,1,1,431510,4
2017-11-01,371,48,Female,C20,Bachelor,49113,2015-07-20,,1,1,919710,4
2017-12-01,371,48,Female,C20,Bachelor,49113,2015-07-20,,1,1,1158050,4
2016-07-01,372,33,Female,C26,College,82259,2016-06-30,,2,2,0,1
2016-08-01,372,33,Female,C26,College,82259,2016-06-30,,2,2,0,1
2016-09-01,372,33,Female,C26,College,82259,2016-06-30,,2,2,0,1
2016-10-01,372,33,Female,C26,College,82259,2016-06-30,,2,2,0,1
2016-11-01,372,33,Female,C26,College,82259,2016-06-30,,2,2,0,1
2016-12-01,372,33,Female,C26,College,82259,2016-06-30,2016-12-26,2,2,196560,1
2016-11-01,373,29,Female,C23,Master,38569,2016-11-01,,1,1,0,1
2016-12-01,373,29,Female,C23,Master,38569,2016-11-01,,1,1,0,1
2017-01-01,373,29,Female,C23,Master,38569,2016-11-01,,1,1,1189750,4
2017-02-01,373,29,Female,C23,Master,38569,2016-11-01,,1,1,1124140,4
2017-03-01,373,29,Female,C23,Master,38569,2016-11-01,,1,1,1949240,4
2017-04-01,373,30,Female,C23,Master,38569,2016-11-01,,1,1,0,1
2017-05-01,373,30,Female,C23,Master,38569,2016-11-01,,1,1,263660,1
2017-06-01,373,30,Female,C23,Master,38569,2016-11-01,2017-06-19,1,1,0,1
2017-04-01,375,35,Male,C27,College,109992,2017-04-07,,3,3,0,2
2017-05-01,375,35,Male,C27,College,109992,2017-04-07,,3,3,150960,2
2017-06-01,375,35,Male,C27,College,109992,2017-04-07,,3,3,938340,2
2017-07-01,375,35,Male,C27,College,109992,2017-04-07,,3,3,342810,2
2017-08-01,375,36,Male,C27,College,109992,2017-04-07,,3,3,600000,2
2017-09-01,375,36,Male,C27,College,109992,2017-04-07,,3,3,413040,2
2017-10-01,375,36,Male,C27,College,109992,2017-04-07,,3,3,481080,2
2017-11-01,375,36,Male,C27,College,109992,2017-04-07,,3,3,600000,2
2017-12-01,375,36,Male,C27,College,109992,2017-04-07,,3,3,0,2
2017-08-01,376,37,Male,C5,Master,88715,2017-08-07,,2,2,0,1
2017-09-01,376,37,Male,C5,Master,88715,2017-08-07,,2,2,0,1
2017-10-01,376,37,Male,C5,Master,88715,2017-08-07,,2,2,1077280,3
2017-11-01,376,37,Male,C5,Master,88715,2017-08-07,,2,2,325810,3
2017-12-01,376,38,Male,C5,Master,88715,2017-08-07,,2,2,847890,3
2016-01-01,377,33,Male,C5,College,121332,2012-10-11,,1,3,1128180,2
2016-02-01,377,33,Male,C5,College,121332,2012-10-11,,1,3,554200,2
2016-03-01,377,33,Male,C5,College,121332,2012-10-11,,1,3,2946700,2
2016-04-01,377,33,Male,C5,College,121332,2012-10-11,,1,3,336980,3
2016-05-01,377,33,Male,C5,College,121332,2012-10-11,,1,3,606110,3
2016-06-01,377,33,Male,C5,College,121332,2012-10-11,,1,3,625750,3
2016-07-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,858770,2
2016-08-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,359860,2
2016-09-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,345640,2
2016-10-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,930380,3
2016-11-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,200000,3
2016-12-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,514550,3
2017-01-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,1067510,3
2017-02-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,1017350,3
2017-03-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,3885290,3
2017-04-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,689880,3
2017-05-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,422140,3
2017-06-01,377,34,Male,C5,College,121332,2012-10-11,,1,3,419550,3
2017-07-01,377,35,Male,C5,College,121332,2012-10-11,,1,3,189600,2
2017-08-01,377,35,Male,C5,College,121332,2012-10-11,,1,3,150750,2
2017-09-01,377,35,Male,C5,College,121332,2012-10-11,,1,3,734130,2
2017-10-01,377,35,Male,C5,College,121332,2012-10-11,,1,3,155010,2
2017-11-01,377,35,Male,C5,College,121332,2012-10-11,,1,3,304600,2
2017-12-01,377,35,Male,C5,College,121332,2012-10-11,,1,3,574360,2
2017-12-01,378,33,Male,C9,Master,35057,2017-12-13,,3,3,0,1
2016-01-01,379,30,Male,C13,Master,29106,2015-05-22,,1,1,446090,3
2016-02-01,379,30,Male,C13,Master,29106,2015-05-22,,1,1,724180,3
2016-03-01,379,30,Male,C13,Master,29106,2015-05-22,,1,1,1205850,3
2016-04-01,379,30,Male,C13,Master,29106,2015-05-22,,1,1,208860,2
2016-05-01,379,31,Male,C13,Master,29106,2015-05-22,,1,1,429790,2
2016-06-01,379,31,Male,C13,Master,29106,2015-05-22,,1,1,0,2
2016-07-01,379,31,Male,C13,Master,29106,2015-05-22,,1,1,200000,1
2016-08-01,379,31,Male,C13,Master,29106,2015-05-22,,1,1,0,1
2016-09-01,379,31,Male,C13,Master,29106,2015-05-22,,1,1,100350,1
2016-10-01,379,31,Male,C13,Master,29106,2015-05-22,2016-10-18,1,1,0,1
2017-10-01,382,28,Male,C18,College,12938,2017-10-18,,1,1,0,1
2017-11-01,382,28,Male,C18,College,12938,2017-10-18,,1,1,0,1
2017-12-01,382,28,Male,C18,College,12938,2017-10-18,,1,1,0,1
2016-01-01,383,40,Female,C17,College,43969,2015-09-17,,1,1,335270,3
2016-02-01,383,40,Female,C17,College,43969,2015-09-17,,1,1,948590,3
2016-03-01,383,40,Female,C17,College,43969,2015-09-17,,1,1,1182440,3
2016-04-01,383,40,Female,C17,College,43969,2015-09-17,,1,1,198600,2
2016-05-01,383,40,Female,C17,College,43969,2015-09-17,,1,1,194600,2
2016-06-01,383,40,Female,C17,College,43969,2015-09-17,,1,1,120640,2
2016-07-01,383,40,Female,C17,College,43969,2015-09-17,,1,1,350180,3
2016-08-01,383,40,Female,C17,College,43969,2015-09-17,,1,1,0,3
2016-09-01,383,40,Female,C17,College,43969,2015-09-17,,1,1,725520,3
2016-10-01,383,41,Female,C17,College,43969,2015-09-17,,1,1,0,1
2016-11-01,383,41,Female,C17,College,43969,2015-09-17,,1,1,0,1
2016-12-01,383,41,Female,C17,College,43969,2015-09-17,,1,1,316460,1
2017-01-01,383,41,Female,C17,College,43969,2015-09-17,,1,1,350500,1
2017-02-01,383,41,Female,C17,College,43969,2015-09-17,,1,1,317680,1
2017-03-01,383,41,Female,C17,College,43969,2015-09-17,,1,1,0,1
2016-01-01,384,25,Female,C27,Bachelor,52364,2015-10-21,,2,2,275510,2
2016-02-01,384,26,Female,C27,Bachelor,52364,2015-10-21,,2,2,742270,2
2016-03-01,384,26,Female,C27,Bachelor,52364,2015-10-21,,2,2,484040,2
2016-04-01,384,26,Female,C27,Bachelor,52364,2015-10-21,,2,2,562490,2
2016-05-01,384,26,Female,C27,Bachelor,52364,2015-10-21,,2,2,0,2
2016-06-01,384,26,Female,C27,Bachelor,52364,2015-10-21,,2,2,0,2
2016-07-01,384,26,Female,C27,Bachelor,52364,2015-10-21,,2,2,0,1
2016-08-01,384,26,Female,C27,Bachelor,52364,2015-10-21,,2,2,0,1
2016-09-01,384,26,Female,C27,Bachelor,52364,2015-10-21,2016-09-22,2,2,207420,1
2017-10-01,385,34,Female,C28,Master,77156,2017-09-28,,3,3,151210,2
2017-11-01,385,35,Female,C28,Master,77156,2017-09-28,,3,3,330550,2
2017-12-01,385,35,Female,C28,Master,77156,2017-09-28,,3,3,649800,2
2016-01-01,386,45,Female,C18,Bachelor,137082,2012-02-06,,2,4,864020,2
2016-02-01,386,45,Female,C18,Bachelor,137082,2012-02-06,,2,4,718160,2
2016-03-01,386,45,Female,C18,Bachelor,137082,2012-02-06,,2,4,2244710,2
2016-04-01,386,45,Female,C18,Bachelor,137082,2012-02-06,,2,4,-250000,1
2016-05-01,386,45,Female,C18,Bachelor,137082,2012-02-06,,2,4,824330,1
2016-06-01,386,45,Female,C18,Bachelor,137082,2012-02-06,,2,4,151850,1
2016-07-01,386,45,Female,C18,Bachelor,137082,2012-02-06,,2,4,852380,2
2016-08-01,386,45,Female,C18,Bachelor,137082,2012-02-06,,2,4,347590,2
2016-09-01,386,45,Female,C18,Bachelor,137082,2012-02-06,2016-09-10,2,4,122770,2
2016-01-01,387,29,Female,C22,Master,45245,2013-11-25,,1,1,0,1
2016-02-01,387,29,Female,C22,Master,45245,2013-11-25,,1,1,265760,1
2016-03-01,387,29,Female,C22,Master,45245,2013-11-25,2016-03-17,1,1,0,1
2016-12-01,388,33,Male,C15,Bachelor,43611,2016-12-05,,2,2,0,1
2017-01-01,388,33,Male,C15,Bachelor,43611,2016-12-05,,2,2,0,2
2017-02-01,388,33,Male,C15,Bachelor,43611,2016-12-05,,2,2,0,2
2017-03-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,1550840,2
2017-04-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,0,1
2017-05-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,0,1
2017-06-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,300000,1
2017-07-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,777190,2
2017-08-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,0,2
2017-09-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,0,2
2017-10-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,154940,1
2017-11-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,240990,1
2017-12-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,0,1
2016-05-01,389,30,Female,C15,Master,45923,2016-05-23,,2,2,0,1
2016-06-01,389,30,Female,C15,Master,45923,2016-05-23,,2,2,0,1
2016-07-01,389,30,Female,C15,Master,45923,2016-05-23,,2,2,0,1
2016-08-01,389,30,Female,C15,Master,45923,2016-05-23,,2,2,200000,1
2016-09-01,389,30,Female,C15,Master,45923,2016-05-23,,2,2,400000,1
2016-10-01,389,30,Female,C15,Master,45923,2016-05-23,2016-10-24,2,2,-200000,1
2016-01-01,390,32,Female,C22,Master,70428,2015-10-29,,1,1,0,1
2016-02-01,390,32,Female,C22,Master,70428,2015-10-29,2016-02-01,1,1,0,1
2016-01-01,391,35,Male,C22,Bachelor,133783,2013-01-14,,1,3,1071580,2
2016-02-01,391,35,Male,C22,Bachelor,133783,2013-01-14,,1,3,604940,2
2016-03-01,391,35,Male,C22,Bachelor,133783,2013-01-14,,1,3,1965720,2
2016-04-01,391,35,Male,C22,Bachelor,133783,2013-01-14,,1,3,100520,2
2016-05-01,391,35,Male,C22,Bachelor,133783,2013-01-14,,1,3,400000,2
2016-06-01,391,35,Male,C22,Bachelor,133783,2013-01-14,,1,3,120030,2
2016-07-01,391,35,Male,C22,Bachelor,133783,2013-01-14,,1,3,1100030,3
2016-08-01,391,35,Male,C22,Bachelor,133783,2013-01-14,,1,3,346150,3
2016-09-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,1377440,3
2016-10-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,945750,3
2016-11-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,382870,3
2016-12-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,350060,3
2017-01-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,1750850,2
2017-02-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,451350,2
2017-03-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,650990,2
2017-04-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,0,3
2017-05-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,929030,3
2017-06-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,523680,3
2017-07-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,350050,2
2017-08-01,391,36,Male,C22,Bachelor,133783,2013-01-14,,1,3,346330,2
2017-09-01,391,37,Male,C22,Bachelor,133783,2013-01-14,,1,3,825070,2
2017-10-01,391,37,Male,C22,Bachelor,133783,2013-01-14,,1,3,1452640,3
2017-11-01,391,37,Male,C22,Bachelor,133783,2013-01-14,,1,3,638180,3
2017-12-01,391,37,Male,C22,Bachelor,133783,2013-01-14,,1,3,800710,3
2017-02-01,392,34,Female,C20,Bachelor,84850,2017-01-30,,3,3,0,1
2017-03-01,392,34,Female,C20,Bachelor,84850,2017-01-30,,3,3,0,1
2017-04-01,392,35,Female,C20,Bachelor,84850,2017-01-30,2017-04-06,3,3,0,1
2016-01-01,394,32,Female,C20,Master,97722,2011-06-06,,2,4,189360,1
2016-02-01,394,32,Female,C20,Master,97722,2011-06-06,,2,4,390810,1
2016-03-01,394,32,Female,C20,Master,97722,2011-06-06,,2,4,1846360,1
2016-04-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,194010,2
2016-05-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,371160,2
2016-06-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,427870,2
2016-07-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,1320640,3
2016-08-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,819300,3
2016-09-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,1816560,3
2016-10-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,4687690,3
2016-11-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,150390,3
2016-12-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,754670,3
2017-01-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,1010420,2
2017-02-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,1153140,2
2017-03-01,394,33,Female,C20,Master,97722,2011-06-06,,2,4,3643640,2
2017-04-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,150900,1
2017-05-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,200000,1
2017-06-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,300000,1
2017-07-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,908260,2
2017-08-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,454590,2
2017-09-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,774060,2
2017-10-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,1758980,3
2017-11-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,1433660,3
2017-12-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,2701750,3
2016-06-01,397,27,Male,C12,Master,73194,2016-06-02,,2,2,0,1
2016-07-01,397,27,Male,C12,Master,73194,2016-06-02,,2,2,0,1
2016-08-01,397,27,Male,C12,Master,73194,2016-06-02,,2,2,0,1
2016-09-01,397,28,Male,C12,Master,73194,2016-06-02,,2,2,0,1
2016-10-01,397,28,Male,C12,Master,73194,2016-06-02,,2,2,826060,2
2016-11-01,397,28,Male,C12,Master,73194,2016-06-02,,2,2,405480,2
2016-12-01,397,28,Male,C12,Master,73194,2016-06-02,,2,2,0,2
2017-01-01,397,28,Male,C12,Master,73194,2016-06-02,2017-01-13,2,2,0,1
2017-12-01,398,30,Male,C5,Master,63280,2017-12-07,,2,2,0,1
2016-01-01,399,30,Male,C5,Master,40604,2015-10-17,,1,1,116660,2
2016-02-01,399,31,Male,C5,Master,40604,2015-10-17,,1,1,157990,2
2016-03-01,399,31,Male,C5,Master,40604,2015-10-17,,1,1,645580,2
2016-04-01,399,31,Male,C5,Master,40604,2015-10-17,2016-04-27,1,1,0,1
2016-10-01,400,34,Male,C19,College,65729,2016-10-08,,2,2,0,2
2016-11-01,400,34,Male,C19,College,65729,2016-10-08,,2,2,486280,2
2016-12-01,400,34,Male,C19,College,65729,2016-10-08,,2,2,151500,2
